date,day_of_week,month,quarter,year,week_of_year,revenue,transactions,units,trend,seasonal_component,residual,seasonal_index
2011-12-18,Sunday,12,4,2011,50,0.0,0.0,0.0,11085.233671232876,-9469.66315589792,-1615.5705153349554,0.1457407722064983
2011-12-19,Monday,12,4,2011,51,0.0,0.0,0.0,11129.415589041097,2036.3132747850937,-13165.72886382619,1.1829667747145869
2011-12-20,Tuesday,12,4,2011,51,0.0,0.0,0.0,11191.19805479452,2278.371724584361,-13469.569779378882,1.203586042658611
2011-12-21,Wednesday,12,4,2011,51,0.0,0.0,0.0,11250.201506849315,929.951370863998,-12180.152877713314,1.0826608634785633
2011-12-22,Thursday,12,4,2011,51,0.0,0.0,0.0,11342.590328767123,1468.9367109726534,-12811.527039739776,1.1295062828150577
2011-12-23,Friday,12,4,2011,51,0.0,0.0,0.0,11399.472767123289,1624.4297345889263,-13023.902501712215,1.1425004267981473
2011-12-24,Saturday,12,4,2011,51,0.0,0.0,0.0,11474.304328767124,1281.702860941627,-12756.007189708751,1.1117020103544126
2011-12-25,Sunday,12,4,2011,51,0.0,0.0,0.0,11474.304328767124,-9802.030355360237,-1672.2739734068873,0.1457407722064983
2011-12-26,Monday,12,4,2011,52,0.0,0.0,0.0,11531.4078630137,2109.864504614043,-13641.272367627742,1.1829667747145869
2011-12-27,Tuesday,12,4,2011,52,0.0,0.0,0.0,11581.471315068495,2357.825913199013,-13939.297228267507,1.203586042658611
2011-12-28,Wednesday,12,4,2011,52,0.0,0.0,0.0,11640.199315068494,962.1889264461425,-12602.388241514636,1.0826608634785633
2011-12-29,Thursday,12,4,2011,52,0.0,0.0,0.0,11682.140876712328,1512.910640264853,-13195.051516977182,1.1295062828150577
2011-12-30,Friday,12,4,2011,52,0.0,0.0,0.0,11746.179589041096,1673.835604686043,-13420.015193727138,1.1425004267981473
2011-12-31,Saturday,12,4,2011,52,0.0,0.0,0.0,11726.303698630136,1309.8516971633705,-13036.155395793507,1.1117020103544126
2012-01-01,Sunday,1,1,2012,52,0.0,0.0,0.0,11675.026438356163,-9973.499069698852,-1701.527368657311,0.1457407722064983
2012-01-02,Monday,1,1,2012,1,14210.06,517.0,4333.0,11651.381123287669,2131.815625098365,426.86325161396553,1.1829667747145869
2012-01-03,Tuesday,1,1,2012,1,17311.78,600.0,5254.0,11668.017753424656,2375.4455600901415,3268.3166864852014,1.203586042658611
2012-01-04,Wednesday,1,1,2012,1,13157.78,455.0,4387.0,11739.13701369863,970.3672020454914,448.27578425587956,1.0826608634785633
2012-01-05,Thursday,1,1,2012,1,20457.16,660.0,5901.0,11683.359698630136,1513.068485360842,7260.731816009022,1.1295062828150577
2012-01-06,Friday,1,1,2012,1,13860.71,538.0,4779.0,11650.852602739724,1660.2514684527164,549.6059288075589,1.1425004267981473
2012-01-07,Saturday,1,1,2012,1,15763.59,512.0,4655.0,11680.626246575343,1304.7494339409827,2778.214319483675,1.1117020103544126
2012-01-08,Sunday,1,1,2012,1,0.0,0.0,0.0,11621.004602739726,-9927.350418121167,-1693.6541846185592,0.1457407722064983
2012-01-09,Monday,1,1,2012,2,13424.97,465.0,4429.0,11552.693178082194,2113.7590100609095,-241.4821881431044,1.1829667747145869
2012-01-10,Tuesday,1,1,2012,2,14260.71,534.0,4589.0,11528.165780821917,2346.9736504299494,385.5705687481327,1.203586042658611
2012-01-11,Wednesday,1,1,2012,2,10917.47,399.0,3922.0,11370.05797260274,939.858809816665,-1392.4467824194066,1.0826608634785633
2012-01-12,Thursday,1,1,2012,2,10731.9,461.0,3880.0,11399.553780821918,1476.3138359045838,-2143.967616726502,1.1295062828150577
2012-01-13,Friday,1,1,2012,2,15040.36,575.0,5220.0,11445.929698630136,1631.0498671563844,1963.3804342134802,1.1425004267981473
2012-01-14,Saturday,1,1,2012,2,12242.98,430.0,3852.0,11480.806438356165,1282.4291596542676,-520.255598010433,1.1117020103544126
2012-01-15,Sunday,1,1,2012,2,0.0,0.0,0.0,11480.806438356165,-9807.584842476801,-1673.221595879364,0.1457407722064983
2012-01-16,Monday,1,1,2012,3,16365.65,532.0,5199.0,11524.196876712329,2108.5451337079708,2732.9079895797,1.1829667747145869
2012-01-17,Tuesday,1,1,2012,3,20900.47,724.0,6048.0,11587.785561643837,2359.111405671658,6953.573032684506,1.203586042658611
2012-01-18,Wednesday,1,1,2012,3,21002.65,729.0,6981.0,11616.479424657535,960.2282198231558,8425.942355519312,1.0826608634785633
2012-01-19,Thursday,1,1,2012,3,12057.38,513.0,4629.0,11648.909534246577,1508.6069726291594,-1100.1365068757373,1.1295062828150577
2012-01-20,Friday,1,1,2012,3,15870.12,606.0,5399.0,11684.07780821918,1664.9860744139949,2521.0561173668266,1.1425004267981473
2012-01-21,Saturday,1,1,2012,3,13948.15,529.0,4663.0,11724.446383561643,1309.6442313363582,914.0593851019989,1.1117020103544126
2012-01-22,Sunday,1,1,2012,3,0.0,0.0,0.0,11724.446383561643,-10015.716513927682,-1708.7298696339603,0.1457407722064983
2012-01-23,Monday,1,1,2012,4,19029.79,686.0,6230.0,11758.590684931505,2151.4314128109027,5119.767902257593,1.1829667747145869
2012-01-24,Tuesday,1,1,2012,4,15887.19,674.0,5889.0,11835.608630136987,2409.564723465692,1642.0166463973214,1.203586042658611
2012-01-25,Wednesday,1,1,2012,4,20820.15,815.0,7627.0,11890.084383561643,982.8446419781861,7947.220974460172,1.0826608634785633
2012-01-26,Thursday,1,1,2012,4,8831.69,360.0,3215.0,11931.740438356164,1545.2353516856142,-4645.2857900417785,1.1295062828150577
2012-01-27,Friday,1,1,2012,4,18660.74,345.0,3469.0,11969.10093150685,1705.601991129829,4986.037077363323,1.1425004267981473
2012-01-28,Saturday,1,1,2012,4,18961.2,674.0,6321.0,12034.692000000001,1344.299290396167,5582.208709603833,1.1117020103544126
2012-01-29,Sunday,1,1,2012,4,0.0,0.0,0.0,12034.692000000001,-10280.746694652633,-1753.945305347368,0.1457407722064983
2012-01-30,Monday,1,1,2012,5,20115.67,495.0,4371.0,12055.560794520548,2205.7670759490475,5854.342129530402,1.1829667747145869
2012-01-31,Tuesday,1,1,2012,5,19936.95,562.0,4850.0,12085.15723287671,2460.3693359484582,5391.423431174831,1.203586042658611
2012-02-01,Wednesday,2,1,2012,5,11610.07,429.0,3694.0,12117.997506849315,1001.6841375472413,-1509.6116443965566,1.0826608634785633
2012-02-02,Thursday,2,1,2012,5,9995.6,341.0,3133.0,12099.46591780822,1566.9568550628233,-3670.822772871043,1.1295062828150577
2012-02-03,Friday,2,1,2012,5,18459.43,623.0,5775.0,12077.510301369864,1721.0503726042268,4660.869326025909,1.1425004267981473
2012-02-04,Saturday,2,1,2012,5,17964.39,672.0,6048.0,12099.47709589041,1351.535915848129,4513.376988261461,1.1117020103544126
2012-02-05,Sunday,2,1,2012,5,0.0,0.0,0.0,12018.100493150685,-10266.573246823606,-1751.5272463270794,0.1457407722064983
2012-02-06,Monday,2,1,2012,6,14088.47,508.0,4734.0,12033.033397260273,2201.6453107296206,-146.20870798989426,1.1829667747145869
2012-02-07,Tuesday,2,1,2012,6,17473.05,647.0,5732.0,12038.333095890412,2450.836595198513,2983.8803089110747,1.203586042658611
2012-02-08,Wednesday,2,1,2012,6,8889.54,368.0,3380.0,12000.741726027398,991.9916734566485,-4103.193399484046,1.0826608634785633
2012-02-09,Thursday,2,1,2012,6,15388.51,549.0,4889.0,12054.886657534249,1561.1835607740963,1772.4397816916548,1.1295062828150577
2012-02-10,Friday,2,1,2012,6,4662.15,201.0,1845.0,11988.113726027397,1708.3113224636325,-9034.27504849103,1.1425004267981473
2012-02-11,Saturday,2,1,2012,6,11787.83,446.0,4219.0,11929.161342465752,1332.5113037955682,-1473.84264626132,1.1117020103544126
2012-02-12,Sunday,2,1,2012,6,0.0,0.0,0.0,11929.161342465752,-10190.596156638885,-1738.5651858268666,0.1457407722064983
2012-02-13,Monday,2,1,2012,7,14306.49,530.0,4488.0,11977.649917808218,2191.5119741218064,137.32810806997577,1.1829667747145869
2012-02-14,Tuesday,2,1,2012,7,20093.29,747.0,6734.0,12018.573232876712,2446.8137628840773,5627.903004239211,1.203586042658611
2012-02-15,Wednesday,2,1,2012,7,11777.34,419.0,3851.0,12065.155369863014,997.3161608759012,-1285.1315307389152,1.0826608634785633
2012-02-16,Thursday,2,1,2012,7,12625.51,345.0,3093.0,12094.550767123286,1566.3203121681415,-1035.3610792914276,1.1295062828150577
2012-02-17,Friday,2,1,2012,7,21190.37,733.0,6568.0,12151.295698630136,1731.5648232052863,7307.509478164577,1.1425004267981473
2012-02-18,Saturday,2,1,2012,7,11706.48,402.0,3512.0,12186.794630136987,1361.2894599626618,-1841.6040900996488,1.1117020103544126
2012-02-19,Sunday,2,1,2012,7,0.0,0.0,0.0,12186.794630136987,-10410.681770018815,-1776.1128601181717,0.1457407722064983
2012-02-20,Monday,2,1,2012,8,9244.19,292.0,2694.0,12242.438,2239.959395503298,-5238.207395503297,1.1829667747145869
2012-02-21,Tuesday,2,1,2012,8,8737.7,378.0,3486.0,12299.203780821917,2503.9462255893595,-6065.450006411276,1.203586042658611
2012-02-22,Wednesday,2,1,2012,8,15666.92,477.0,4104.0,12348.665342465752,1020.7513400160274,2297.5033175182202,1.0826608634785633
2012-02-23,Thursday,2,1,2012,8,17648.02,519.0,4574.0,12393.767369863013,1605.0707421455133,3649.1818879914736,1.1295062828150577
2012-02-24,Friday,2,1,2012,8,13083.6,453.0,4148.0,12445.437671232878,1773.480179840426,-1135.3178510733032,1.1425004267981473
2012-02-25,Saturday,2,1,2012,8,16367.15,564.0,5260.0,12498.296739726025,1396.084871833398,2472.768388440576,1.1117020103544126
2012-02-26,Sunday,2,1,2012,8,0.0,0.0,0.0,12498.296739726025,-10676.785321612395,-1821.5114181136305,0.1457407722064983
2012-02-27,Monday,2,1,2012,9,7769.19,342.0,2600.0,12549.85816438356,2296.2070714627857,-7076.875235846346,1.1829667747145869
2012-02-28,Tuesday,2,1,2012,9,10877.25,371.0,3463.0,12580.716931506848,2561.2583738936614,-4264.725305400509,1.203586042658611
2012-02-29,Wednesday,2,1,2012,9,12688.57,494.0,4335.0,12614.393780821916,1042.716682181358,-968.5404630032745,1.0826608634785633
2012-03-01,Thursday,3,1,2012,9,9523.08,420.0,3619.0,12679.76901369863,1642.10975191766,-4798.7987656162895,1.1295062828150577
2012-03-02,Friday,3,1,2012,9,16757.95,619.0,5809.0,12694.049424657534,1808.9074608104754,2254.9931145319906,1.1425004267981473
2012-03-03,Saturday,3,1,2012,9,17192.77,676.0,6073.0,12703.41791780822,1418.9973197914446,3070.3547624003363,1.1117020103544126
2012-03-04,Sunday,3,1,2012,9,0.0,0.0,0.0,12648.118657534247,-10804.772077425787,-1843.3465801084603,0.1457407722064983
2012-03-05,Monday,3,1,2012,10,8550.95,325.0,3055.0,12676.465041095891,2319.3719233515285,-6444.886964447419,1.1829667747145869
2012-03-06,Tuesday,3,1,2012,10,17195.72,623.0,5441.0,12665.092986301368,2578.436160984424,1952.190852714209,1.203586042658611
2012-03-07,Wednesday,3,1,2012,10,8418.48,330.0,2531.0,12591.088657534248,1040.790260566925,-5213.398918101174,1.0826608634785633
2012-03-08,Thursday,3,1,2012,10,9869.42,337.0,2948.0,12634.21405479452,1636.2100985261961,-4401.004153320716,1.1295062828150577
2012-03-09,Friday,3,1,2012,10,9834.02,314.0,2771.0,12592.027917808218,1794.3693525418578,-4552.377270350075,1.1425004267981473
2012-03-10,Saturday,3,1,2012,10,13144.64,480.0,4532.0,12545.642383561642,1401.3734754313605,-802.3758589930035,1.1117020103544126
2012-03-11,Sunday,3,1,2012,10,0.0,0.0,0.0,12513.022602739726,-10689.36502597907,-1823.6575767606555,0.1457407722064983
2012-03-12,Monday,3,1,2012,11,3936.53,207.0,1571.0,12381.74024657534,2265.447078269684,-10710.657324845024,1.1829667747145869
2012-03-13,Tuesday,3,1,2012,11,22317.67,774.0,6915.0,11907.439643835616,2424.1885152847526,7986.0418408796295,1.203586042658611
2012-03-14,Wednesday,3,1,2012,11,10490.84,454.0,3953.0,11949.792547945206,987.7801704028515,-2446.7327183480575,1.0826608634785633
2012-03-15,Thursday,3,1,2012,11,20896.06,704.0,6301.0,12033.547561643836,1558.4200137866949,7304.0924245694705,1.1295062828150577
2012-03-16,Friday,3,1,2012,11,16878.56,557.0,4965.0,12067.78509589041,1719.6645266727048,3091.1103774368876,1.1425004267981473
2012-03-17,Saturday,3,1,2012,11,11582.25,426.0,3696.0,12104.778438356165,1352.128086459131,-1874.6565248152958,1.1117020103544126
2012-03-18,Sunday,3,1,2012,11,0.0,0.0,0.0,12104.778438356165,-10340.618681361568,-1764.159756994597,0.1457407722064983
2012-03-19,Monday,3,1,2012,12,8097.32,294.0,2608.0,12161.151534246574,2225.0866730364455,-6288.918207283019,1.1829667747145869
2012-03-20,Tuesday,3,1,2012,12,9776.76,317.0,2910.0,12189.368684931507,2481.585333072002,-4894.194018003509,1.203586042658611
2012-03-21,Wednesday,3,1,2012,12,15138.82,479.0,4266.0,12225.575479452054,1010.576625653857,1902.6678948940882,1.0826608634785633
2012-03-22,Thursday,3,1,2012,12,10878.8,407.0,3484.0,12269.527013698631,1588.9808354430454,-2979.707849141677,1.1295062828150577
2012-03-23,Friday,3,1,2012,12,11988.67,406.0,3633.0,12302.63991780822,1753.1314390315956,-2067.101356839815,1.1425004267981473
2012-03-24,Saturday,3,1,2012,12,8598.47,301.0,2860.0,12332.213068493149,1377.5329918696445,-5111.276060362794,1.1117020103544126
2012-03-25,Sunday,3,1,2012,12,0.0,0.0,0.0,12332.213068493149,-10534.906812875888,-1797.3062556172608,0.1457407722064983
2012-03-26,Monday,3,1,2012,13,7973.49,277.0,2549.0,12353.103424657535,2260.207491325307,-6639.820915982842,1.1829667747145869
2012-03-27,Tuesday,3,1,2012,13,9730.56,381.0,3227.0,12375.841205479452,2519.5485355949345,-5164.829741074387,1.203586042658611
2012-03-28,Wednesday,3,1,2012,13,14726.21,482.0,4264.0,12422.924246575341,1026.8896451506978,1276.39610827396,1.0826608634785633
2012-03-29,Thursday,3,1,2012,13,13914.73,483.0,4425.0,12488.661917808218,1617.3601823093122,-191.29210011753094,1.1295062828150577
2012-03-30,Friday,3,1,2012,13,17899.72,556.0,5148.0,12519.477726027397,1784.0309192488032,3596.2113547238014,1.1425004267981473
2012-03-31,Saturday,3,1,2012,13,15677.6,555.0,5113.0,12551.03504109589,1401.9758461190888,1724.5891127850207,1.1117020103544126
2012-04-01,Sunday,4,2,2012,13,0.0,0.0,0.0,12510.333150684934,-10687.067536743556,-1823.2656139413775,0.1457407722064983
2012-04-02,Monday,4,2,2012,14,14134.99,475.0,4199.0,12518.72989041096,2290.511631571587,-674.2515219825464,1.1829667747145869
2012-04-03,Tuesday,4,2,2012,14,21533.76,862.0,7592.0,12498.063315068493,2544.4312512115544,6491.265433719951,1.203586042658611
2012-04-04,Wednesday,4,2,2012,14,9820.52,417.0,3560.0,12556.580465753425,1037.9377836372382,-3773.9982493906623,1.0826608634785633
2012-04-05,Thursday,4,2,2012,14,10451.14,407.0,3753.0,12524.91306849315,1622.0549340822863,-3695.8280025754366,1.1295062828150577
2012-04-06,Friday,4,2,2012,14,28927.81,555.0,5042.0,12518.147616438357,1783.8413780646767,14625.821005496968,1.1425004267981473
2012-04-07,Saturday,4,2,2012,14,17187.94,637.0,5454.0,12544.023232876714,1401.1926130447873,3242.724154078497,1.1117020103544126
2012-04-08,Sunday,4,2,2012,14,0.0,0.0,0.0,12489.639369863015,-10669.389683518497,-1820.2496863445176,0.1457407722064983
2012-04-09,Monday,4,2,2012,15,11175.78,380.0,3542.0,12562.031397260274,2298.4343686200878,-3684.6857658803615,1.1829667747145869
2012-04-10,Tuesday,4,2,2012,15,23115.68,780.0,7484.0,12481.248000000001,2541.0078877607025,8093.424112239296,1.203586042658611
2012-04-11,Wednesday,4,2,2012,15,12910.98,445.0,4042.0,12329.323041095891,1019.152488683132,-437.49552977902374,1.0826608634785633
2012-04-12,Thursday,4,2,2012,15,15034.8,453.0,4278.0,12352.199835616437,1599.6874852994517,1082.9126790841108,1.1295062828150577
2012-04-13,Friday,4,2,2012,15,16508.19,617.0,5658.0,12392.436493150683,1765.9274893429085,2349.826017506408,1.1425004267981473
2012-04-14,Saturday,4,2,2012,15,23271.53,846.0,7913.0,12433.100657534245,1388.8023383853447,9449.627004080408,1.1117020103544126
2012-04-15,Sunday,4,2,2012,15,0.0,0.0,0.0,12433.100657534245,-10621.090966784082,-1812.009690750163,0.1457407722064983
2012-04-16,Monday,4,2,2012,16,16926.06,665.0,5953.0,12469.652849315069,2281.5321636497365,2174.8749870351958,1.1829667747145869
2012-04-17,Tuesday,4,2,2012,16,10744.08,415.0,3734.0,12504.409643835615,2545.7232751706633,-4306.052919006279,1.203586042658611
2012-04-18,Wednesday,4,2,2012,16,13959.91,491.0,4792.0,12540.392739726027,1036.5996922260592,382.91756804791385,1.0826608634785633
2012-04-19,Thursday,4,2,2012,16,12771.66,539.0,4479.0,12599.642684931507,1631.732888923413,-1459.7155738549197,1.1295062828150577
2012-04-20,Friday,4,2,2012,16,18777.44,612.0,5444.0,12633.884301369862,1800.3339050636189,4343.221793566518,1.1425004267981473
2012-04-21,Saturday,4,2,2012,16,13378.99,574.0,4968.0,12699.255643835615,1418.532385421059,-738.7980292566742,1.1117020103544126
2012-04-22,Sunday,4,2,2012,16,0.0,0.0,0.0,12699.255643835615,-10848.45631985528,-1850.7993239803345,0.1457407722064983
2012-04-23,Monday,4,2,2012,17,9806.73,412.0,3682.0,12741.226410958903,2331.2211023214622,-5265.717513280366,1.1829667747145869
2012-04-24,Tuesday,4,2,2012,17,15965.57,577.0,5250.0,12798.727013698628,2605.6421837867647,561.200802514607,1.203586042658611
2012-04-25,Wednesday,4,2,2012,17,20055.43,591.0,5055.0,12825.731917808218,1060.1860750705966,6169.512007121186,1.0826608634785633
2012-04-26,Thursday,4,2,2012,17,13392.24,570.0,4871.0,12894.089808219176,1669.865641345986,-1171.7154495651623,1.1295062828150577
2012-04-27,Friday,4,2,2012,17,18675.44,717.0,6505.0,12930.556246575341,1842.6097838744363,3902.2739695502214,1.1425004267981473
2012-04-28,Saturday,4,2,2012,17,12235.94,395.0,3596.0,13013.981315068493,1453.6878756079134,-2231.729190676406,1.1117020103544126
2012-04-29,Sunday,4,2,2012,17,0.0,0.0,0.0,13013.981315068493,-11117.313628729471,-1896.667686339022,0.1457407722064983
2012-04-30,Monday,4,2,2012,18,26920.3,886.0,8068.0,13084.583479452054,2394.0440377191094,11441.672482828835,1.1829667747145869
2012-05-01,Tuesday,5,2,2012,18,17489.6,665.0,6386.0,13108.451397260273,2668.6977453509576,1712.4508573887683,1.203586042658611
2012-05-02,Wednesday,5,2,2012,18,11211.81,417.0,3594.0,12981.942000000001,1073.0985353486267,-2843.230535348628,1.0826608634785633
2012-05-03,Thursday,5,2,2012,18,9741.29,442.0,3532.0,12968.07515068493,1679.4472080315247,-4906.232358716454,1.1295062828150577
2012-05-04,Friday,5,2,2012,18,29762.23,1101.0,10010.0,12969.91802739726,1848.2188544410947,14944.093118161645,1.1425004267981473
2012-05-05,Saturday,5,2,2012,18,12109.3,341.0,3432.0,12967.914164383561,1448.5420822651067,-2307.1562466486685,1.1117020103544126
2012-05-06,Sunday,5,2,2012,18,0.0,0.0,0.0,12882.097315068495,-11004.650504731155,-1877.4468103373401,0.1457407722064983
2012-05-07,Monday,5,2,2012,19,16964.8,584.0,5539.0,12925.861424657534,2365.0031752772843,1673.9354000651806,1.1829667747145869
2012-05-08,Tuesday,5,2,2012,19,17891.22,575.0,5755.0,12912.35901369863,2628.7760729861484,2350.0849133152233,1.203586042658611
2012-05-09,Wednesday,5,2,2012,19,21828.89,757.0,6998.0,12816.884328767124,1059.4547257207564,7952.550945512119,1.0826608634785633
2012-05-10,Thursday,5,2,2012,19,13552.26,411.0,3984.0,12802.467561643836,1657.9999847688491,-908.2075464126851,1.1295062828150577
2012-05-11,Friday,5,2,2012,19,18407.24,623.0,5540.0,12742.638164383563,1815.8313769590186,3848.77045865742,1.1425004267981473
2012-05-12,Saturday,5,2,2012,19,21108.53,772.0,6640.0,12701.089424657535,1418.7372224254168,6988.703352917047,1.1117020103544126
2012-05-13,Sunday,5,2,2012,19,0.0,0.0,0.0,12701.089424657535,-10850.022844044157,-1851.0665806133784,0.1457407722064983
2012-05-14,Monday,5,2,2012,20,19771.25,700.0,6658.0,12742.567452054795,2331.466468285537,4697.216079659669,1.1829667747145869
2012-05-15,Tuesday,5,2,2012,20,24114.37,855.0,7947.0,12791.34583561644,2604.1394789508536,8718.884685432706,1.203586042658611
2012-05-16,Wednesday,5,2,2012,20,17761.46,612.0,5556.0,12842.185534246577,1061.5461452127365,3857.7283205406857,1.0826608634785633
2012-05-17,Thursday,5,2,2012,20,17095.27,635.0,5980.0,12887.161205479455,1668.9683437600625,2539.140450760483,1.1295062828150577
2012-05-18,Friday,5,2,2012,20,16253.63,534.0,4413.0,12937.899232876714,1843.656162556355,1472.0746045669298,1.1425004267981473
2012-05-19,Saturday,5,2,2012,20,10751.07,448.0,3838.0,12980.248630136986,1449.919866886412,-3679.0984970233985,1.1117020103544126
2012-05-20,Sunday,5,2,2012,20,0.0,0.0,0.0,12980.248630136986,-11088.497171348481,-1891.7514587885053,0.1457407722064983
2012-05-21,Monday,5,2,2012,21,17027.24,758.0,6307.0,13015.519863013698,2381.407690569258,1630.312446417045,1.1829667747145869
2012-05-22,Tuesday,5,2,2012,21,10442.54,455.0,4060.0,13044.25389041096,2655.628028982957,-5257.341919393917,1.203586042658611
2012-05-23,Wednesday,5,2,2012,21,20510.07,719.0,6579.0,13074.743150684932,1080.7695585960473,6354.557290719021,1.0826608634785633
2012-05-24,Thursday,5,2,2012,21,18326.31,604.0,5441.0,13103.536794520549,1696.990341988693,3525.782863490759,1.1295062828150577
2012-05-25,Friday,5,2,2012,21,21306.83,673.0,6248.0,13160.494712328767,1875.3761133816106,6270.959174289624,1.1425004267981473
