product_id,product_name,category,avg_unit_price,trading_days,avg_daily_demand,std_daily_demand,cv,safety_stock,reorder_point,eoq,max_stock,annual_demand,orders_per_year,annual_holding_cost,annual_ordering_cost,total_annual_cost,avg_daily_forecast,forecast_annual,forecast_rop,forecast_eoq,stockout_risk
22311,OFFICE MUG WARMER BLACK+SILVER ,General,2.97,211,11.408,20.956,1.837,91.2,171.1,837.5,1008.6,4163.8,5.0,248.58,248.58,497.17,,,171.1,837.2,Critical
23280,FOLDING MIRROR HOT PINK ,General,0.84,287,11.408,18.369,1.61,79.9,159.8,1572.5,1732.3,4163.8,2.6,132.39,132.39,264.78,,,159.8,1574.3,Critical
22193,RED DINER WALL CLOCK,General,8.54,727,11.399,11.556,1.014,50.3,130.1,493.5,623.6,4160.6,8.4,421.57,421.57,843.14,,,130.1,493.6,High
20966,Unknown,General,1.25,128,11.398,20.084,1.762,87.4,167.2,1292.5,1459.7,4160.4,3.2,160.94,160.94,321.88,,,167.2,1290.0,Critical
22259,FELT FARM ANIMAL HEN,General,1.12,31,11.387,13.994,1.229,60.9,140.6,1360.6,1501.2,4156.3,3.1,152.74,152.74,305.48,,,140.6,1362.2,High
22600,CHRISTMAS RETROSPOT STAR WOOD,General,0.9,283,11.385,13.024,1.144,56.7,136.4,1519.2,1655.6,4155.6,2.7,136.77,136.77,273.53,,,136.4,1519.4,High
84596J,Unknown,General,0.48,74,11.378,14.137,1.242,61.5,141.2,2073.7,2214.8,4153.1,2.0,100.14,100.14,200.28,,,141.1,2079.9,High
21770,OPEN CLOSED METAL SIGN,General,4.92,557,11.377,12.857,1.13,56.0,135.6,649.6,785.2,4152.6,6.4,319.64,319.64,639.28,,,135.6,649.6,High
22757,LARGE RED BABUSHKA NOTEBOOK ,General,0.94,268,11.377,15.902,1.398,69.2,148.8,1486.2,1635.1,4152.6,2.8,139.7,139.7,279.4,,,148.8,1486.2,High
23292,SPACEBOY CHILDRENS CUP,General,1.28,322,11.376,17.549,1.543,76.4,156.0,1275.2,1431.2,4152.2,3.3,162.8,162.8,325.61,,,156.0,1273.6,Critical
20836,FRENCH PAISLEY CUSHION COVER,General,0.83,40,11.375,15.297,1.345,66.6,146.2,1577.5,1723.7,4151.9,2.6,131.59,131.59,263.19,,,146.2,1581.5,High
22169,FAMILY ALBUM WHITE PICTURE FRAME,General,8.28,524,11.374,13.052,1.148,56.8,136.4,500.6,637.0,4151.5,8.3,414.66,414.66,829.32,,,136.4,500.7,High
22488,NATURAL SLATE RECTANGLE CHALKBOARD,General,1.65,576,11.373,11.962,1.052,52.1,131.7,1120.9,1252.6,4151.2,3.7,185.18,185.18,370.36,,,131.7,1121.6,High
22956,36 FOIL HEART CAKE CASES,General,1.96,415,11.366,13.932,1.226,60.6,140.2,1028.5,1168.7,4148.7,4.0,201.68,201.68,403.36,,,140.2,1028.8,High
22548,adjustment,General,1.26,369,11.363,16.055,1.413,69.9,149.4,1284.2,1433.7,4147.5,3.2,161.48,161.48,322.96,,,149.4,1282.9,High
22390,PAPERWEIGHT CHILDHOOD MEMORIES,General,2.24,86,11.36,14.947,1.316,65.1,144.6,963.1,1107.7,4146.6,4.3,215.27,215.27,430.54,,,144.6,962.1,High
35599B,BLACK CHRISTMAS TREE 120CM,General,2.89,39,11.359,12.721,1.12,55.4,134.9,847.2,982.1,4146.0,4.9,244.69,244.69,489.38,,,134.9,846.9,High
21635,Unknown,General,2.14,37,11.351,23.195,2.043,101.0,180.4,983.0,1163.4,4143.2,4.2,210.74,210.74,421.48,,,180.5,983.9,Critical
23154,SET OF 4 JAM JAR MAGNETS,General,2.07,429,11.35,13.729,1.21,59.8,139.2,999.6,1138.8,4142.6,4.1,207.21,207.21,414.41,,,139.2,1000.3,High
22906,12 MESSAGE CARDS WITH ENVELOPES,General,1.63,401,11.349,13.288,1.171,57.8,137.3,1125.7,1262.9,4142.4,3.7,184.0,184.0,368.0,,,137.2,1127.2,High
22752,SET 7 BABUSHKA NESTING BOXES,General,8.17,544,11.347,13.537,1.193,58.9,138.3,503.6,642.0,4141.8,8.2,411.21,411.21,822.42,,,138.3,503.5,High
23302,KNEELING MAT HOUSEWORK  DESIGN,General,1.48,334,11.344,18.716,1.65,81.5,160.9,1182.2,1343.0,4140.7,3.5,175.13,175.13,350.26,,,160.9,1182.7,Critical
22051,?,General,0.42,71,11.338,12.288,1.084,53.5,132.8,2218.2,2351.0,4138.4,1.9,93.28,93.28,186.57,,,132.9,2219.6,High
22066,LOVE HEART TRINKET POT,General,0.66,265,11.336,14.799,1.306,64.4,143.8,1767.9,1911.7,4137.6,2.3,117.02,117.02,234.03,,,143.8,1770.5,High
90209A,PURPLE ENAMEL+GLASS HAIR COMB,General,2.14,6,11.333,14.334,1.265,62.4,141.7,983.1,1124.8,4136.7,4.2,210.39,210.39,420.77,,,141.7,983.1,High
21882,SKULLS TAPE,General,0.52,86,11.326,16.619,1.467,72.3,151.6,1997.3,2148.9,4133.8,2.1,103.49,103.49,206.98,,,151.6,1993.7,High
20956,check,General,1.25,145,11.324,13.938,1.231,60.7,139.9,1284.5,1424.5,4133.3,3.2,160.89,160.89,321.77,,,140.0,1285.8,High
21164,HOME SWEET HOME METAL SIGN ,General,2.93,506,11.324,13.315,1.176,57.9,137.2,839.2,976.4,4133.3,4.9,246.26,246.26,492.52,,,137.2,839.8,High
23530,"WALL ART,ONLY ONE PERSON ",General,4.7,162,11.321,16.629,1.469,72.4,151.6,662.9,814.5,4132.2,6.2,311.66,311.66,623.33,,,151.6,663.0,High
22095,LADS ONLY TISSUE BOX,General,0.73,225,11.32,21.445,1.894,93.3,172.6,1683.1,1855.6,4131.8,2.5,122.75,122.75,245.49,,,172.5,1682.3,Critical
79164,Unknown,General,0.93,47,11.319,9.666,0.854,42.1,121.3,1492.9,1614.2,4131.5,2.8,138.37,138.37,276.73,,,121.3,1490.4,Medium
22593,CHRISTMAS GINGHAM STAR,General,0.88,299,11.311,14.326,1.267,62.4,141.5,1528.4,1669.9,4128.5,2.7,135.06,135.06,270.13,,,141.6,1531.6,High
47504K,Unknown,General,1.13,312,11.304,12.79,1.131,55.7,134.8,1350.3,1485.1,4126.1,3.1,152.79,152.79,305.58,,,134.8,1351.2,High
23281,FOLDING MIRROR RED  ,General,0.82,191,11.304,16.008,1.416,69.7,148.8,1586.7,1735.5,4125.8,2.6,130.02,130.02,260.03,,,148.8,1586.1,High
21035,SET/2 RED RETROSPOT TEA TOWELS ,General,3.21,483,11.298,16.944,1.5,73.7,152.8,801.3,954.1,4123.8,5.1,257.33,257.33,514.65,,,152.8,801.5,High
21807,Unknown,General,0.42,54,11.296,14.633,1.295,63.7,142.8,2216.4,2359.2,4123.1,1.9,93.01,93.01,186.03,,,142.8,2215.5,High
23175,Unknown,General,3.19,413,11.295,13.356,1.182,58.1,137.2,803.7,940.9,4122.8,5.1,256.49,256.49,512.99,,,137.2,803.9,High
84987,SET OF 36 TEATIME PAPER DOILIES,General,1.48,417,11.295,15.989,1.416,69.6,148.7,1181.6,1330.2,4122.7,3.5,174.45,174.45,348.91,,,148.7,1180.2,High
35818P,"ACRYLIC JEWEL ICICLE, PINK",General,0.38,34,11.294,11.221,0.994,48.8,127.9,2328.1,2456.0,4122.4,1.8,88.54,88.54,177.07,,,127.9,2329.0,Medium
22576,check,General,0.88,252,11.29,12.194,1.08,53.1,132.1,1531.0,1663.1,4120.7,2.7,134.58,134.58,269.16,,,132.1,1530.1,High
16207A,Unknown,General,2.93,7,11.286,8.538,0.757,37.2,116.2,838.2,954.4,4119.3,4.9,245.72,245.72,491.43,,,116.2,838.4,Medium
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,General,5.98,7,11.286,20.734,1.837,90.2,169.2,586.9,756.2,4119.3,7.0,350.91,350.91,701.82,,,169.2,586.9,Critical
21369,MIRRORED WALL ART SPLODGES,General,1.61,46,11.283,14.251,1.263,62.0,141.0,1132.0,1273.0,4118.2,3.6,181.89,181.89,363.78,,,141.0,1130.9,High
79191C,RETRO PLASTIC ELEPHANT TRAY,General,0.85,125,11.28,15.028,1.332,65.4,144.4,1560.4,1704.7,4117.2,2.6,131.93,131.93,263.86,,,144.4,1556.2,High
90209C,Unknown,General,2.06,36,11.278,10.713,0.95,46.6,125.6,999.8,1125.3,4116.4,4.1,205.87,205.87,411.73,,,125.5,999.6,Medium
22295,HEART FILIGREE DOVE LARGE,General,1.68,441,11.277,16.103,1.428,70.1,149.0,1107.0,1256.0,4116.0,3.7,185.91,185.91,371.82,,,149.0,1106.8,High
22191,IVORY DINER WALL CLOCK,General,8.49,628,11.275,17.833,1.582,77.6,156.5,492.3,648.9,4115.5,8.4,417.97,417.97,835.94,,,156.5,492.3,Critical
22647,CERAMIC LOVE HEART MONEY BANK,General,0.75,84,11.274,12.547,1.113,54.6,133.5,1658.9,1792.4,4114.9,2.5,124.03,124.03,248.06,,,133.5,1656.3,High
23345, DOLLY GIRL BEAKER,General,1.24,283,11.265,19.85,1.762,86.4,165.2,1285.8,1451.1,4111.7,3.2,159.89,159.89,319.77,,,165.3,1287.6,Critical
21441,BLUE BIRDHOUSE DECORATION,General,0.66,87,11.264,11.586,1.029,50.4,129.3,1769.6,1898.9,4111.5,2.3,116.17,116.17,232.34,,,129.2,1764.9,High
20829,GLITTER HANGING BUTTERFLY STRING,General,2.17,313,11.262,18.831,1.672,82.0,160.8,973.3,1134.1,4110.6,4.2,211.17,211.17,422.33,,,160.8,973.2,Critical
72812,LARGE ZINC GLASS CANDLEHOLDER,General,3.11,23,11.261,13.798,1.225,60.1,138.9,813.0,951.9,4110.2,5.1,252.78,252.78,505.55,,,138.9,812.9,High
23249,ENAMEL DINNER PLATE PANTRY,General,1.64,128,11.258,11.96,1.062,52.1,130.9,1119.9,1250.8,4109.1,3.7,183.46,183.46,366.92,,,130.9,1119.3,High
22572,??,General,0.85,238,11.256,13.023,1.157,56.7,135.5,1558.0,1693.4,4108.6,2.6,131.86,131.86,263.71,,,135.5,1554.6,High
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,General,1.31,410,11.256,12.865,1.143,56.0,134.8,1249.9,1384.7,4108.5,3.3,164.36,164.36,328.71,,,134.8,1252.2,High
22745,POPPY'S PLAYHOUSE BEDROOM ,General,2.11,597,11.253,11.618,1.032,50.6,129.3,987.2,1116.5,4107.3,4.2,208.03,208.03,416.06,,,129.4,986.6,High
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,General,1.24,179,11.251,14.294,1.27,62.2,141.0,1284.3,1425.3,4106.8,3.2,159.88,159.88,319.76,,,141.0,1286.8,High
47566B,reverse previous adjustment,General,4.85,607,11.249,12.042,1.071,52.4,131.2,650.8,782.0,4105.8,6.3,315.42,315.42,630.85,,,131.1,650.6,High
22736,RIBBON REEL MAKING SNOWMEN ,General,1.71,316,11.247,12.191,1.084,53.1,131.8,1094.4,1226.2,4105.1,3.8,187.55,187.55,375.1,,,131.8,1095.6,High
20969,RED FLORAL FELTCRAFT SHOULDER BAG,General,3.83,497,11.243,13.643,1.213,59.4,138.1,732.3,870.4,4103.9,5.6,280.21,280.21,560.41,,,138.1,732.0,High
85064,Unknown,General,5.36,70,11.243,20.021,1.781,87.1,165.8,618.5,784.4,4103.6,6.6,331.73,331.73,663.45,,,165.8,618.7,Critical
22971,QUEENS GUARD COFFEE MUG,General,2.53,370,11.241,12.634,1.124,55.0,133.7,899.7,1033.4,4102.8,4.6,228.0,228.0,455.99,,,133.7,900.5,High
22130,sold as set on dotcom,General,0.85,204,11.24,13.409,1.193,58.4,137.0,1556.4,1693.4,4102.7,2.6,131.8,131.8,263.6,,,137.1,1553.5,High
23681,LUNCH BAG RED VINTAGE DOILY,General,1.64,191,11.236,14.261,1.269,62.1,140.7,1116.6,1257.3,4101.0,3.7,183.64,183.64,367.28,,,140.8,1118.2,High
84632,DECORATIVE HANGING SHELVING UNIT,General,59.83,17,11.235,12.681,1.129,55.2,133.8,185.1,319.0,4100.9,22.2,1107.64,1107.64,2215.28,,,133.8,185.1,High
22195,LARGE HEART MEASURING SPOONS,General,1.7,519,11.233,11.469,1.021,49.9,128.5,1098.1,1226.6,4100.1,3.7,186.7,186.7,373.4,,,128.5,1098.1,High
84665,water damaged,General,5.95,43,11.233,14.955,1.331,65.1,143.7,586.9,730.6,4099.9,7.0,349.31,349.31,698.61,,,143.7,587.0,High
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,General,4.14,190,11.232,17.775,1.583,77.4,156.0,703.3,859.3,4099.5,5.8,291.45,291.45,582.91,,,156.0,703.6,Critical
23212,PAINTED HEART WREATH WITH BELL,General,1.24,248,11.226,12.505,1.114,54.4,133.0,1284.7,1417.7,4097.4,3.2,159.47,159.47,318.94,,,133.0,1285.4,High
22837,Unknown,General,4.63,325,11.222,13.434,1.197,58.5,137.0,665.4,802.4,4095.9,6.2,307.79,307.79,615.59,,,137.1,665.1,High
20978,36 PENCILS TUBE SKULLS,General,1.25,355,11.22,12.805,1.141,55.7,134.3,1281.7,1415.9,4095.2,3.2,159.76,159.76,319.52,,,134.2,1279.9,High
84971S,SMALL HEART FLOWERS HOOK ,General,0.82,250,11.216,12.578,1.121,54.7,133.3,1575.6,1708.8,4093.8,2.6,129.92,129.92,259.84,,,133.2,1579.9,High
22881,NUMBER TILE VINTAGE FONT 2,General,1.54,19,11.211,11.998,1.07,52.2,130.7,1153.5,1284.1,4091.8,3.5,177.37,177.37,354.75,,,130.7,1152.6,High
23266,SET OF 3 WOODEN STOCKING DECORATION,General,1.31,393,11.206,11.583,1.034,50.4,128.9,1249.2,1378.0,4090.2,3.3,163.72,163.72,327.44,,,128.8,1249.5,High
23561,SET OF 6 RIBBONS PARTY,General,2.83,44,11.205,11.798,1.053,51.3,129.8,849.5,979.3,4089.7,4.8,240.7,240.7,481.4,,,129.7,850.0,High
22979,PANTRY WASHING UP BRUSH,General,1.48,548,11.203,12.317,1.099,53.6,132.0,1176.2,1308.2,4088.9,3.5,173.82,173.82,347.65,,,132.0,1175.3,High
85036C,check,General,2.85,134,11.201,19.846,1.772,86.4,164.8,846.7,1011.5,4088.5,4.8,241.43,241.43,482.85,,,164.8,846.9,Critical
17084J,LOVE POTION MASALA INCENSE,General,0.21,10,11.2,8.257,0.737,35.9,114.3,3150.0,3264.3,4088.0,1.3,64.89,64.89,129.78,,,114.3,3119.8,Medium
23222,CHRISTMAS TREE HANGING GOLD,General,0.91,143,11.196,11.608,1.037,50.5,128.9,1496.3,1625.2,4086.5,2.7,136.55,136.55,273.1,,,128.9,1498.4,High
23080,RED METAL BOX TOP SECRET,General,8.37,440,11.195,13.271,1.185,57.8,136.1,494.1,630.2,4086.3,8.3,413.55,413.55,827.09,,,136.2,494.1,High
79030D,Unknown,General,0.48,83,11.193,12.268,1.096,53.4,131.7,2054.7,2186.4,4085.4,2.0,99.42,99.42,198.83,,,131.8,2062.9,High
21901,"KEY FOB , BACK DOOR ",General,0.67,460,11.189,11.789,1.054,51.3,129.6,1745.9,1875.5,4084.0,2.3,116.96,116.96,233.92,,,129.6,1745.8,High
22897,OVEN MITT APPLES DESIGN,General,1.52,349,11.186,13.418,1.2,58.4,136.7,1157.0,1293.7,4083.0,3.5,176.44,176.44,352.88,,,136.7,1158.9,High
21880,RED RETROSPOT TAPE,General,0.59,221,11.186,11.415,1.021,49.7,128.0,1866.8,1994.8,4082.7,2.2,109.35,109.35,218.7,,,128.0,1860.1,High
79337,Unknown,General,0.59,38,11.184,16.316,1.459,71.0,149.3,1856.3,2005.6,4082.2,2.2,109.96,109.96,219.91,,,149.3,1860.0,High
22044,Unknown,General,0.26,93,11.183,15.561,1.392,67.7,146.0,2810.8,2956.8,4081.7,1.5,72.61,72.61,145.21,,,146.0,2801.7,High
90125A,PINK BERTIE GLASS BEAD BAG CHARM,General,0.86,11,11.182,13.022,1.165,56.7,134.9,1543.7,1678.6,4081.4,2.6,132.2,132.2,264.39,,,135.0,1540.4,High
23508,MINI PLAYING CARDS DOLLY GIRL ,General,0.42,221,11.181,13.804,1.235,60.1,138.3,2202.7,2341.0,4081.1,1.9,92.64,92.64,185.28,,,138.4,2204.2,High
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,General,1.25,272,11.18,14.892,1.332,64.8,143.1,1277.5,1420.5,4080.8,3.2,159.72,159.72,319.44,,,143.1,1277.6,High
21061,PARTY INVITES FOOTBALL,General,0.85,134,11.179,12.633,1.13,55.0,133.2,1551.3,1684.5,4080.4,2.6,131.52,131.52,263.04,,,133.3,1549.3,High
22686,FRENCH BLUE METAL DOOR SIGN No,General,1.23,175,11.177,16.912,1.513,73.6,151.8,1288.5,1440.4,4079.7,3.2,158.31,158.31,316.61,,,151.8,1287.8,Critical
21014,check,General,0.47,164,11.177,11.703,1.047,50.9,129.2,2088.1,2217.3,4079.5,2.0,97.68,97.68,195.37,,,129.1,2083.2,High
22079,RIBBON REEL HEARTS DESIGN ,General,1.69,346,11.173,14.314,1.281,62.3,140.5,1098.2,1238.7,4078.3,3.7,185.69,185.69,371.37,,,140.5,1098.5,High
21955,DOORMAT UNION JACK GUNS AND ROSES,General,7.75,353,11.173,21.514,1.926,93.6,171.8,512.8,684.6,4078.1,8.0,397.64,397.64,795.29,,,171.8,512.9,Critical
90164B,Unknown,General,1.91,6,11.167,9.579,0.858,41.7,119.9,1034.3,1154.2,4075.8,3.9,197.03,197.03,394.07,,,119.9,1032.9,Medium
85094,CANDY SPOT EGG WARMER RABBIT,General,0.29,54,11.167,14.384,1.288,62.6,140.8,2648.4,2789.1,4075.8,1.5,76.95,76.95,153.9,,,140.8,2650.9,High
23695,DOILY THANK YOU CARD,General,0.42,97,11.165,13.834,1.239,60.2,138.4,2209.4,2347.7,4075.2,1.8,92.23,92.23,184.45,,,138.4,2202.6,High
22692,DOORMAT WELCOME TO OUR HOME,General,7.91,613,11.163,11.136,0.998,48.5,126.6,507.5,634.1,4074.5,8.0,401.44,401.44,802.87,,,126.6,507.5,Medium
23288,check,General,0.84,246,11.159,13.719,1.229,59.7,137.8,1556.1,1693.9,4072.9,2.6,130.87,130.87,261.74,,,137.8,1557.0,High
48188,DOORMAT WELCOME PUPPIES,General,7.84,461,11.158,23.415,2.098,101.9,180.0,509.8,689.8,4072.8,8.0,399.46,399.46,798.92,,,180.0,509.7,Critical
84821,DANISH ROSE DELUXE COASTER,General,0.57,95,11.158,16.152,1.448,70.3,148.4,1898.0,2046.4,4072.6,2.1,107.29,107.29,214.58,,,148.4,1890.1,High
21209,MULTICOLOUR HONEYCOMB FAN,General,0.69,142,11.155,16.613,1.489,72.3,150.4,1721.1,1871.5,4071.5,2.4,118.28,118.28,236.56,,,150.4,1717.7,High
85019A,ROMANTIC IMAGES NOTEBOOK SET,General,2.15,62,11.145,16.05,1.44,69.9,147.9,973.2,1121.1,4068.0,4.2,208.99,208.99,417.99,,,147.9,972.6,High
22812,Unknown,General,2.08,305,11.144,13.306,1.194,57.9,135.9,988.0,1123.9,4067.7,4.1,205.85,205.85,411.7,,,135.9,988.8,High
17084A,TRANQUILITY MASALA INCENSE,General,0.21,14,11.143,9.189,0.825,40.0,118.0,3101.3,3219.3,4067.1,1.3,65.57,65.57,131.14,,,118.0,3111.8,Medium
84596G,Unknown,General,0.53,344,11.142,13.114,1.177,57.1,135.1,1951.0,2086.1,4067.0,2.1,104.23,104.23,208.46,,,135.1,1958.8,High
22519,Unknown,General,2.08,106,11.142,13.201,1.185,57.5,135.4,987.8,1123.3,4066.7,4.1,205.84,205.84,411.67,,,135.5,988.7,High
22052,Unknown,General,0.42,78,11.141,10.386,0.932,45.2,123.2,2197.9,2321.1,4066.5,1.9,92.51,92.51,185.02,,,123.2,2200.2,Medium
23388,WOODLAND MINI RUCKSACK ,General,4.14,210,11.138,13.76,1.235,59.9,137.9,700.9,838.8,4065.4,5.8,289.99,289.99,579.99,,,137.9,700.7,High
21974,Unknown,General,1.49,464,11.138,11.308,1.015,49.2,127.2,1167.4,1294.6,4065.3,3.5,174.12,174.12,348.23,,,127.2,1168.0,High
22285,HANGING HEN ON NEST DECORATION,General,1.65,192,11.135,10.899,0.979,47.4,125.4,1109.9,1235.3,4064.4,3.7,183.09,183.09,366.19,,,125.3,1109.8,Medium
21591,check,General,1.25,304,11.132,10.995,0.988,47.9,125.8,1276.4,1402.2,4063.0,3.2,159.16,159.16,318.32,,,125.8,1274.8,Medium
23566,EGG CUP MILKMAID HEIDI,General,1.23,77,11.13,17.808,1.6,77.5,155.4,1283.2,1438.6,4062.4,3.2,158.29,158.29,316.59,,,155.4,1285.1,Critical
22814,CARD PARTY GAMES ,General,0.41,166,11.127,15.603,1.402,67.9,145.8,2212.9,2358.7,4061.2,1.8,91.76,91.76,183.52,,,145.8,2225.5,High
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,General,0.66,214,11.126,11.881,1.068,51.7,129.6,1757.1,1886.7,4061.1,2.3,115.56,115.56,231.13,,,129.6,1754.0,High
21844,RED RETROSPOT MUG,General,2.91,304,11.125,17.149,1.541,74.6,152.5,835.3,987.8,4060.6,4.9,243.07,243.07,486.14,,,152.5,835.3,Critical
23526,WALL ART DOG LICENCE ,General,5.77,258,11.124,18.252,1.641,79.4,157.3,593.0,750.3,4060.3,6.8,342.33,342.33,684.66,,,157.3,593.2,Critical
84030E,ENGLISH ROSE HOT WATER BOTTLE,General,4.2,557,11.124,11.184,1.005,48.7,126.5,695.2,821.7,4060.2,5.8,292.02,292.02,584.04,,,126.6,695.2,High
85227,SET OF 6 3D KIT CARDS FOR KIDS,General,0.84,277,11.119,13.65,1.228,59.4,137.2,1550.3,1687.5,4058.5,2.6,130.89,130.89,261.79,,,137.2,1554.3,High
22321,BIRD DECORATION RED RETROSPOT,General,0.85,136,11.118,13.793,1.241,60.0,137.9,1545.8,1683.6,4057.9,2.6,131.26,131.26,262.52,,,137.8,1545.0,High
21316,Unknown,General,0.79,34,11.118,16.367,1.472,71.2,149.1,1602.9,1752.0,4057.9,2.5,126.58,126.58,253.16,,,149.0,1602.6,High
21397,damaged,General,0.54,68,11.118,10.836,0.975,47.2,125.0,1945.0,2070.0,4057.9,2.1,104.32,104.32,208.63,,,125.0,1938.4,Medium
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",General,0.92,158,11.114,13.918,1.252,60.6,138.4,1487.9,1626.2,4056.6,2.7,136.32,136.32,272.64,,,138.4,1484.8,High
22938,CUPCAKE LACE PAPER SET 6,General,1.94,396,11.111,13.071,1.176,56.9,134.7,1021.8,1156.5,4055.6,4.0,198.45,198.45,396.9,,,134.7,1022.4,High
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,General,1.72,409,11.105,9.592,0.864,41.7,119.5,1085.7,1205.2,4053.4,3.7,186.67,186.67,373.34,,,119.4,1085.5,Medium
21215,IVORY PAPER CUP CAKE CASES ,General,0.54,124,11.105,13.873,1.249,60.4,138.1,1930.5,2068.6,4053.3,2.1,104.98,104.98,209.96,,,138.1,1937.3,High
21902,"KEY FOB , FRONT  DOOR ",General,0.66,319,11.1,11.641,1.049,50.7,128.4,1746.0,1874.4,4051.6,2.3,116.03,116.03,232.05,,,128.4,1752.0,High
21390,FILIGRIS HEART WITH BUTTERFLY,General,1.25,304,11.099,11.587,1.044,50.4,128.1,1274.1,1402.3,4051.0,3.2,158.97,158.97,317.94,,,128.1,1272.9,High
21129,SILVER FISHING GNOME ,General,7.66,31,11.097,11.777,1.061,51.3,128.9,514.2,643.2,4050.3,7.9,393.83,393.83,787.65,,,129.0,514.2,High
23085,ANTIQUE SILVER BAUBLE LAMP  ,General,10.04,147,11.095,13.187,1.189,57.4,135.1,449.1,584.2,4049.8,9.0,450.84,450.84,901.69,,,135.1,449.1,High
35819P,"ACRYLIC HANGING JEWEL,PINK",General,0.38,21,11.095,10.663,0.961,46.4,124.1,2314.2,2438.3,4049.8,1.7,87.5,87.5,175.0,,,124.1,2308.4,Medium
23352,ROLL WRAP 50'S RED CHRISTMAS ,General,1.25,278,11.094,10.748,0.969,46.8,124.4,1272.6,1397.0,4049.1,3.2,159.09,159.09,318.18,,,124.5,1272.7,Medium
90201B,BLACK ENAMEL FLOWER RING,General,2.94,11,11.091,8.961,0.808,39.0,116.6,830.1,946.8,4048.2,4.9,243.83,243.83,487.66,,,116.6,829.7,Medium
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,General,0.87,523,11.088,12.8,1.154,55.7,133.3,1525.3,1658.7,4047.1,2.7,132.66,132.66,265.33,,,133.3,1525.1,High
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,General,0.71,417,11.084,15.084,1.361,65.7,143.2,1693.4,1836.6,4045.6,2.4,119.45,119.45,238.91,,,143.3,1687.9,High
22033,Unknown,General,0.42,24,11.083,8.059,0.727,35.1,112.7,2191.3,2303.9,4045.4,1.8,92.31,92.31,184.61,,,112.7,2194.5,Medium
22975,SPACEBOY CHILDRENS EGG CUP,General,1.27,276,11.083,12.114,1.093,52.7,130.3,1261.7,1392.0,4045.4,3.2,160.31,160.31,320.63,,,130.3,1262.0,High
22936,BAKING MOULD ROSE WHITE CHOCOLATE,General,3.18,73,11.082,12.859,1.16,56.0,133.5,797.1,930.7,4045.0,5.1,253.72,253.72,507.45,,,133.6,797.5,High
23524,WALL ART HORSE & PONY ,General,3.66,158,11.082,17.11,1.544,74.5,152.0,743.4,895.4,4045.0,5.4,272.07,272.07,544.14,,,152.1,743.4,Critical
22507,MEMO BOARD RETROSPOT  DESIGN,General,4.92,614,11.081,16.076,1.451,70.0,147.5,641.1,788.7,4044.7,6.3,315.43,315.43,630.87,,,147.6,641.1,High
20983,12 PENCILS TALL TUBE RED RETROSPOT,General,0.85,432,11.081,12.023,1.085,52.3,129.9,1543.9,1673.8,4044.6,2.6,130.98,130.98,261.97,,,129.9,1542.5,High
22096,PINK PAISLEY SQUARE TISSUE BOX ,General,0.55,211,11.081,17.312,1.562,75.3,152.9,1912.1,2065.0,4044.4,2.1,105.76,105.76,211.52,,,152.9,1917.5,Critical
22738,RIBBON REEL SNOWY VILLAGE,General,1.68,402,11.08,12.851,1.16,55.9,133.5,1098.1,1231.6,4044.1,3.7,184.13,184.13,368.26,,,133.5,1097.1,High
20963,APPLE BATH SPONGE,General,1.31,275,11.076,13.261,1.197,57.7,135.3,1242.4,1377.6,4042.9,3.3,162.71,162.71,325.42,,,135.2,1242.2,High
23431,NATURAL HANGING QUILTED HEARTS ,General,0.82,114,11.07,11.752,1.062,51.1,128.6,1568.3,1696.9,4040.6,2.6,128.82,128.82,257.64,,,128.6,1569.6,High
90087,CRYSTAL SEA HORSE PHONE CHARM,General,0.41,15,11.067,11.529,1.042,50.2,127.6,2210.5,2338.1,4039.3,1.8,91.37,91.37,182.73,,,127.7,2219.5,High
84247G,"DECOUPAGE,GREETING CARD,",General,0.42,78,11.064,9.41,0.851,41.0,118.4,2186.2,2304.6,4038.4,1.8,92.36,92.36,184.72,,,118.4,2192.6,Medium
22731,3D CHRISTMAS STAMPS STICKERS ,General,1.33,226,11.058,10.496,0.949,45.7,123.1,1233.2,1356.3,4036.0,3.3,163.64,163.64,327.27,,,123.1,1231.8,Medium
22378,WALL TIDY RETROSPOT ,General,1.9,229,11.057,15.556,1.407,67.7,145.1,1031.5,1176.6,4035.7,3.9,195.62,195.62,391.24,,,145.1,1030.5,High
35607B,thrown away,General,0.19,19,11.053,7.814,0.707,34.0,111.4,3267.3,3378.7,4034.2,1.2,61.74,61.74,123.47,,,111.4,3258.3,Medium
21588,RETROSPOT GIANT TUBE MATCHES,General,2.52,251,11.052,23.389,2.116,101.8,179.2,894.4,1073.6,4033.9,4.5,225.5,225.5,451.01,,,179.2,894.6,Critical
