product_id,product_name,category,price_elasticity,elasticity_type,current_price,recommended_price,price_adjustment_pct,action,expected_revenue_lift_pct,estimated_profit_impact_pct,confidence,r_squared,is_significant,avg_daily_qty,interpretation
22816,CARD MOTORBIKE SANTA,General,-3.746,Highly Elastic,0.4178,0.3134,-25.0,LOWER_PRICE,68.65,27.46,LOW,0.01,False,14.98,A 1% price increase leads to a 3.75% decrease in demand. Highly price-sensitive.
85177,BASKET OF FLOWERS SEWING KIT,General,-3.7454,Highly Elastic,0.9236,0.6927,-25.0,LOWER_PRICE,68.64,27.46,LOW,0.1195,True,13.64,A 1% price increase leads to a 3.75% decrease in demand. Highly price-sensitive.
21988,PACK OF 6 SKULL PAPER PLATES,General,-3.7323,Highly Elastic,0.8417,0.6313,-25.0,LOWER_PRICE,68.31,27.32,LOW,0.0206,True,12.0,A 1% price increase leads to a 3.73% decrease in demand. Highly price-sensitive.
20750,RED RETROSPOT MINI CASES,General,-3.7298,Highly Elastic,7.7664,5.8248,-25.0,LOWER_PRICE,68.25,27.3,LOW,0.0222,True,11.65,A 1% price increase leads to a 3.73% decrease in demand. Highly price-sensitive.
23092,LARGE ANTIQUE WHITE PHOTO FRAME,General,-3.7126,Highly Elastic,7.796,5.847,-25.0,LOWER_PRICE,67.81,27.12,LOW,0.0147,False,8.9,A 1% price increase leads to a 3.71% decrease in demand. Highly price-sensitive.
62086A,PINK RETRO BIG FLOWER BAG,General,-3.7083,Highly Elastic,1.9522,1.4642,-25.0,LOWER_PRICE,67.71,27.08,LOW,0.0138,False,9.46,A 1% price increase leads to a 3.71% decrease in demand. Highly price-sensitive.
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,General,-3.7075,Highly Elastic,1.6651,1.2488,-25.0,LOWER_PRICE,67.69,27.08,LOW,0.0265,True,12.24,A 1% price increase leads to a 3.71% decrease in demand. Highly price-sensitive.
21239,PINK  POLKADOT CUP,General,-3.701,Highly Elastic,0.8405,0.6304,-25.0,LOWER_PRICE,67.53,27.01,LOW,0.0152,True,11.89,A 1% price increase leads to a 3.7% decrease in demand. Highly price-sensitive.
22943,Unknown,General,-3.6944,Highly Elastic,4.9473,3.7105,-25.0,LOWER_PRICE,67.36,26.94,LOW,0.0385,True,11.69,A 1% price increase leads to a 3.69% decrease in demand. Highly price-sensitive.
23060,HEART BEADED TRELLIS DECORATION,General,-3.6936,Highly Elastic,2.073,1.5547,-25.0,LOWER_PRICE,67.34,26.94,LOW,0.0167,False,7.3,A 1% price increase leads to a 3.69% decrease in demand. Highly price-sensitive.
21972,SET OF 36 DINOSAUR PAPER DOILIES,General,-3.6925,Highly Elastic,1.446,1.0845,-25.0,LOWER_PRICE,67.31,26.92,LOW,0.0116,False,9.51,A 1% price increase leads to a 3.69% decrease in demand. Highly price-sensitive.
21629,SQUARE FLOOR CUSHION VINTAGE RED,General,-3.6763,Highly Elastic,7.9782,5.9836,-25.0,LOWER_PRICE,66.91,26.76,LOW,0.0105,False,6.61,A 1% price increase leads to a 3.68% decrease in demand. Highly price-sensitive.
84247E,Unknown,General,-3.6703,Highly Elastic,2.9534,2.215,-25.0,LOWER_PRICE,66.76,26.7,LOW,0.0122,False,7.91,A 1% price increase leads to a 3.67% decrease in demand. Highly price-sensitive.
23228,FILIGREE HEART BIRD WHITE ,General,-3.6599,Highly Elastic,1.3473,1.0105,-25.0,LOWER_PRICE,66.5,26.6,LOW,0.1018,True,12.41,A 1% price increase leads to a 3.66% decrease in demand. Highly price-sensitive.
22898,CHILDRENS APRON APPLES DESIGN,General,-3.6581,Highly Elastic,1.9606,1.4705,-25.0,LOWER_PRICE,66.45,26.58,LOW,0.0131,True,10.69,A 1% price increase leads to a 3.66% decrease in demand. Highly price-sensitive.
22662,LUNCH BAG DOLLY GIRL DESIGN,General,-3.6573,Highly Elastic,1.6601,1.2451,-25.0,LOWER_PRICE,66.43,26.57,LOW,0.0113,True,15.1,A 1% price increase leads to a 3.66% decrease in demand. Highly price-sensitive.
20982,12 PENCILS TALL TUBE SKULLS,General,-3.6569,Highly Elastic,0.8492,0.6369,-25.0,LOWER_PRICE,66.42,26.57,LOW,0.011,True,11.58,A 1% price increase leads to a 3.66% decrease in demand. Highly price-sensitive.
22025,check,General,-3.6554,Highly Elastic,0.4178,0.3134,-25.0,LOWER_PRICE,66.39,26.56,LOW,0.0198,False,10.14,A 1% price increase leads to a 3.66% decrease in demand. Highly price-sensitive.
22270,HAPPY EASTER HANGING DECORATION,General,-3.6546,Highly Elastic,3.7654,2.8241,-25.0,LOWER_PRICE,66.36,26.54,LOW,0.0088,False,8.9,A 1% price increase leads to a 3.65% decrease in demand. Highly price-sensitive.
22636,CHILDS BREAKFAST SET CIRCUS PARADE,General,-3.6541,Highly Elastic,8.4152,6.3114,-25.0,LOWER_PRICE,66.35,26.54,LOW,0.013,True,9.23,A 1% price increase leads to a 3.65% decrease in demand. Highly price-sensitive.
20756,Unknown,General,-3.6524,Highly Elastic,0.8581,0.6436,-25.0,LOWER_PRICE,66.31,26.52,LOW,0.01,False,8.53,A 1% price increase leads to a 3.65% decrease in demand. Highly price-sensitive.
22272,Damaged,General,-3.6398,Highly Elastic,2.9355,2.2016,-25.0,LOWER_PRICE,66.0,26.4,LOW,0.0155,False,9.34,A 1% price increase leads to a 3.64% decrease in demand. Highly price-sensitive.
23319,BOX OF 6 MINI 50'S CRACKERS,General,-3.6386,Highly Elastic,2.4642,1.8481,-25.0,LOWER_PRICE,65.96,26.38,LOW,0.0133,True,13.21,A 1% price increase leads to a 3.64% decrease in demand. Highly price-sensitive.
72130,COLUMBIAN CANDLE ROUND,General,-3.6314,Highly Elastic,0.6373,0.478,-25.0,LOWER_PRICE,65.79,26.32,LOW,0.0173,False,9.79,A 1% price increase leads to a 3.63% decrease in demand. Highly price-sensitive.
23426,METAL SIGN DROP YOUR PANTS,General,-3.6237,Highly Elastic,2.8326,2.1244,-25.0,LOWER_PRICE,65.59,26.24,LOW,0.0304,True,12.22,A 1% price increase leads to a 3.62% decrease in demand. Highly price-sensitive.
21499,BLUE POLKADOT WRAP,General,-3.6168,Highly Elastic,0.4163,0.3122,-25.0,LOWER_PRICE,65.42,26.17,LOW,0.0116,True,15.49,A 1% price increase leads to a 3.62% decrease in demand. Highly price-sensitive.
21561,DINOSAUR LUNCH BOX WITH CUTLERY,General,-3.6162,Highly Elastic,2.5884,1.9413,-25.0,LOWER_PRICE,65.41,26.16,LOW,0.031,True,9.85,A 1% price increase leads to a 3.62% decrease in demand. Highly price-sensitive.
21833,damages,General,-3.6121,Highly Elastic,1.6746,1.256,-25.0,LOWER_PRICE,65.3,26.12,LOW,0.0109,False,14.28,A 1% price increase leads to a 3.61% decrease in demand. Highly price-sensitive.
23423,PANTRY 3 HOOK ROLLING PIN HANGER,General,-3.6065,Highly Elastic,3.7433,2.8075,-25.0,LOWER_PRICE,65.16,26.06,LOW,0.0117,False,9.52,A 1% price increase leads to a 3.61% decrease in demand. Highly price-sensitive.
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,General,-3.6054,Highly Elastic,2.9393,2.2045,-25.0,LOWER_PRICE,65.14,26.06,LOW,0.0107,True,16.12,A 1% price increase leads to a 3.61% decrease in demand. Highly price-sensitive.
23082,SET 6 PAPER TABLE LANTERN HEARTS ,General,-3.6017,Highly Elastic,3.7229,2.7922,-25.0,LOWER_PRICE,65.04,26.02,LOW,0.0114,True,12.54,A 1% price increase leads to a 3.6% decrease in demand. Highly price-sensitive.
21259,Unknown,General,-3.6007,Highly Elastic,5.9382,4.4536,-25.0,LOWER_PRICE,65.02,26.01,LOW,0.0142,True,10.94,A 1% price increase leads to a 3.6% decrease in demand. Highly price-sensitive.
20728,LUNCH BAG CARS BLUE,General,-3.5964,Highly Elastic,1.6479,1.2359,-25.0,LOWER_PRICE,64.91,25.96,LOW,0.0086,True,18.82,A 1% price increase leads to a 3.6% decrease in demand. Highly price-sensitive.
23085,ANTIQUE SILVER BAUBLE LAMP  ,General,-3.596,Highly Elastic,10.0381,7.5286,-25.0,LOWER_PRICE,64.9,25.96,LOW,0.0263,True,11.1,A 1% price increase leads to a 3.6% decrease in demand. Highly price-sensitive.
22980,PANTRY SCRUBBING BRUSH,General,-3.5909,Highly Elastic,1.6576,1.2432,-25.0,LOWER_PRICE,64.77,25.91,LOW,0.0238,True,12.13,A 1% price increase leads to a 3.59% decrease in demand. Highly price-sensitive.
23579,Unknown,General,-3.5888,Highly Elastic,1.9274,1.4455,-25.0,LOWER_PRICE,64.72,25.89,LOW,0.0113,False,9.67,A 1% price increase leads to a 3.59% decrease in demand. Highly price-sensitive.
22284,HEN HOUSE DECORATION,General,-3.5868,Highly Elastic,1.65,1.2375,-25.0,LOWER_PRICE,64.67,25.87,LOW,0.0125,False,9.82,A 1% price increase leads to a 3.59% decrease in demand. Highly price-sensitive.
22622,BOX OF VINTAGE ALPHABET BLOCKS,General,-3.579,Highly Elastic,10.9458,8.2094,-25.0,LOWER_PRICE,64.48,25.79,LOW,0.031,True,10.41,A 1% price increase leads to a 3.58% decrease in demand. Highly price-sensitive.
21872,GLAMOROUS  MUG,General,-3.5785,Highly Elastic,1.2664,0.9498,-25.0,LOWER_PRICE,64.46,25.78,LOW,0.0634,True,10.87,A 1% price increase leads to a 3.58% decrease in demand. Highly price-sensitive.
21651,Unknown,General,-3.5783,Highly Elastic,1.643,1.2323,-25.0,LOWER_PRICE,64.46,25.78,LOW,0.0096,False,10.81,A 1% price increase leads to a 3.58% decrease in demand. Highly price-sensitive.
22432,WATERING CAN PINK BUNNY,General,-3.5767,Highly Elastic,1.9539,1.4654,-25.0,LOWER_PRICE,64.42,25.77,LOW,0.0149,True,10.6,A 1% price increase leads to a 3.58% decrease in demand. Highly price-sensitive.
21116,Unknown,General,-3.5755,Highly Elastic,4.9635,3.7226,-25.0,LOWER_PRICE,64.39,25.76,LOW,0.0283,True,8.62,A 1% price increase leads to a 3.58% decrease in demand. Highly price-sensitive.
22985,WRAP BILLBOARD FONTS DESIGN,General,-3.5752,Highly Elastic,0.4182,0.3136,-25.0,LOWER_PRICE,64.38,25.75,LOW,0.0109,False,16.86,A 1% price increase leads to a 3.58% decrease in demand. Highly price-sensitive.
22768,FAMILY PHOTO FRAME CORNICE,General,-3.5738,Highly Elastic,9.8711,7.4033,-25.0,LOWER_PRICE,64.34,25.74,LOW,0.0119,True,9.24,A 1% price increase leads to a 3.57% decrease in demand. Highly price-sensitive.
23209,LUNCH BAG VINTAGE DOILY ,General,-3.5728,Highly Elastic,1.6491,1.2368,-25.0,LOWER_PRICE,64.32,25.73,LOW,0.0074,True,21.35,A 1% price increase leads to a 3.57% decrease in demand. Highly price-sensitive.
22524,Unknown,General,-3.5723,Highly Elastic,1.2441,0.9331,-25.0,LOWER_PRICE,64.31,25.72,LOW,0.0104,False,10.9,A 1% price increase leads to a 3.57% decrease in demand. Highly price-sensitive.
21686,Unknown,General,-3.571,Highly Elastic,39.7246,29.7934,-25.0,LOWER_PRICE,64.28,25.71,LOW,0.0094,False,8.67,A 1% price increase leads to a 3.57% decrease in demand. Highly price-sensitive.
22984,CARD GINGHAM ROSE ,General,-3.5686,Highly Elastic,0.424,0.318,-25.0,LOWER_PRICE,64.22,25.69,LOW,0.0324,True,12.08,A 1% price increase leads to a 3.57% decrease in demand. Highly price-sensitive.
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,General,-3.5555,Highly Elastic,1.2503,0.9377,-25.0,LOWER_PRICE,63.89,25.56,LOW,0.0111,False,11.18,A 1% price increase leads to a 3.56% decrease in demand. Highly price-sensitive.
22300,COFFEE MUG DOG + BALL DESIGN,General,-3.5526,Highly Elastic,2.5122,1.8841,-25.0,LOWER_PRICE,63.81,25.52,LOW,0.0467,True,10.92,A 1% price increase leads to a 3.55% decrease in demand. Highly price-sensitive.
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,General,-3.5523,Highly Elastic,1.6656,1.2492,-25.0,LOWER_PRICE,63.81,25.52,LOW,0.0105,True,13.34,A 1% price increase leads to a 3.55% decrease in demand. Highly price-sensitive.
22573,STAR WOODEN CHRISTMAS DECORATION,General,-3.5492,Highly Elastic,0.8979,0.6734,-25.0,LOWER_PRICE,63.73,25.49,LOW,0.0403,True,15.64,A 1% price increase leads to a 3.55% decrease in demand. Highly price-sensitive.
21713,CITRONELLA CANDLE FLOWERPOT,General,-3.545,Highly Elastic,2.0984,1.5738,-25.0,LOWER_PRICE,63.62,25.45,LOW,0.0115,False,9.63,A 1% price increase leads to a 3.54% decrease in demand. Highly price-sensitive.
21910,Unknown,General,-3.5444,Highly Elastic,1.6341,1.2256,-25.0,LOWER_PRICE,63.61,25.44,LOW,0.008,False,7.71,A 1% price increase leads to a 3.54% decrease in demand. Highly price-sensitive.
23286,BLUE VINTAGE SPOT BEAKER,General,-3.5427,Highly Elastic,0.8465,0.6349,-25.0,LOWER_PRICE,63.57,25.43,LOW,0.0129,False,10.81,A 1% price increase leads to a 3.54% decrease in demand. Highly price-sensitive.
21975,PACK OF 60 DINOSAUR CAKE CASES,General,-3.542,Highly Elastic,0.5597,0.4198,-25.0,LOWER_PRICE,63.55,25.42,LOW,0.0241,True,16.93,A 1% price increase leads to a 3.54% decrease in demand. Highly price-sensitive.
20764,ABSTRACT CIRCLES SKETCHBOOK ,General,-3.5388,Highly Elastic,3.7329,2.7997,-25.0,LOWER_PRICE,63.47,25.39,LOW,0.0084,False,7.97,A 1% price increase leads to a 3.54% decrease in demand. Highly price-sensitive.
22615,PACK OF 12 CIRCUS PARADE TISSUES ,General,-3.5265,Highly Elastic,0.3271,0.2453,-25.0,LOWER_PRICE,63.16,25.26,LOW,0.0992,True,14.28,A 1% price increase leads to a 3.53% decrease in demand. Highly price-sensitive.
23390,DOLLY GIRL MINI RUCKSACK,General,-3.5241,Highly Elastic,4.1345,3.1009,-25.0,LOWER_PRICE,63.1,25.24,LOW,0.012,False,9.75,A 1% price increase leads to a 3.52% decrease in demand. Highly price-sensitive.
17012A,Unknown,General,-3.5237,Highly Elastic,0.8553,0.6415,-25.0,LOWER_PRICE,63.09,25.24,LOW,0.0082,False,9.29,A 1% price increase leads to a 3.52% decrease in demand. Highly price-sensitive.
21520,BOOZE & WOMEN GREETING CARD ,General,-3.5229,Highly Elastic,0.416,0.312,-25.0,LOWER_PRICE,63.07,25.23,LOW,0.0149,False,9.72,A 1% price increase leads to a 3.52% decrease in demand. Highly price-sensitive.
23283,Unknown,General,-3.5211,Highly Elastic,7.8497,5.8873,-25.0,LOWER_PRICE,63.03,25.21,LOW,0.0183,True,10.41,A 1% price increase leads to a 3.52% decrease in demand. Highly price-sensitive.
82494L,crushed ctn,General,-3.5165,Highly Elastic,2.9312,2.1984,-25.0,LOWER_PRICE,62.91,25.16,LOW,0.0107,True,16.62,A 1% price increase leads to a 3.52% decrease in demand. Highly price-sensitive.
23501,KEY RING BASEBALL BOOT UNION JACK,General,-3.5116,Highly Elastic,1.2253,0.919,-25.0,LOWER_PRICE,62.79,25.12,LOW,0.0129,False,14.53,A 1% price increase leads to a 3.51% decrease in demand. Highly price-sensitive.
23469,CARD HOLDER LOVE BIRD SMALL,General,-3.5106,Highly Elastic,4.1617,3.1213,-25.0,LOWER_PRICE,62.77,25.11,LOW,0.0079,False,10.96,A 1% price increase leads to a 3.51% decrease in demand. Highly price-sensitive.
23300,GARDENERS KNEELING PAD CUP OF TEA ,General,-3.5091,Highly Elastic,1.66,1.245,-25.0,LOWER_PRICE,62.73,25.09,LOW,0.0111,True,13.9,A 1% price increase leads to a 3.51% decrease in demand. Highly price-sensitive.
84950,ASSORTED COLOUR T-LIGHT HOLDER,General,-3.5053,Highly Elastic,0.667,0.5003,-25.0,LOWER_PRICE,62.63,25.05,LOW,0.0467,True,22.91,A 1% price increase leads to a 3.51% decrease in demand. Highly price-sensitive.
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,General,-3.5031,Highly Elastic,1.0855,0.8141,-25.0,LOWER_PRICE,62.58,25.03,HIGH,0.3334,True,11.79,A 1% price increase leads to a 3.5% decrease in demand. Highly price-sensitive.
22457,NATURAL SLATE HEART CHALKBOARD ,General,-3.5026,Highly Elastic,2.9605,2.2204,-25.0,LOWER_PRICE,62.57,25.03,LOW,0.0112,True,19.61,A 1% price increase leads to a 3.5% decrease in demand. Highly price-sensitive.
22921,HERB MARKER CHIVES ,General,-3.4969,Highly Elastic,0.6502,0.4877,-25.0,LOWER_PRICE,62.42,24.97,LOW,0.0096,False,10.36,A 1% price increase leads to a 3.5% decrease in demand. Highly price-sensitive.
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,General,-3.4912,Highly Elastic,1.6403,1.2302,-25.0,LOWER_PRICE,62.28,24.91,LOW,0.011,False,12.67,A 1% price increase leads to a 3.49% decrease in demand. Highly price-sensitive.
22516,CHILDS GARDEN RAKE BLUE,General,-3.4813,Highly Elastic,2.0807,1.5605,-25.0,LOWER_PRICE,62.03,24.81,LOW,0.0153,False,7.81,A 1% price increase leads to a 3.48% decrease in demand. Highly price-sensitive.
90010E,AMBER GLASS/SILVER BRACELET,General,-3.4791,Highly Elastic,8.9424,6.7068,-25.0,LOWER_PRICE,61.98,24.79,LOW,0.0101,False,4.94,A 1% price increase leads to a 3.48% decrease in demand. Highly price-sensitive.
21917,SET 12 KIDS  WHITE CHALK STICKS,General,-3.4657,Highly Elastic,0.4243,0.3182,-25.0,LOWER_PRICE,61.64,24.66,LOW,0.0225,True,13.5,A 1% price increase leads to a 3.47% decrease in demand. Highly price-sensitive.
84985A,SET OF 72 GREEN PAPER DOILIES,General,-3.4604,Highly Elastic,1.4494,1.0871,-25.0,LOWER_PRICE,61.51,24.6,LOW,0.0092,False,8.3,A 1% price increase leads to a 3.46% decrease in demand. Highly price-sensitive.
22558,CLOTHES PEGS RETROSPOT PACK 24 ,General,-3.4559,Highly Elastic,1.5825,1.1869,-25.0,LOWER_PRICE,61.4,24.56,LOW,0.0178,True,16.27,A 1% price increase leads to a 3.46% decrease in demand. Highly price-sensitive.
23225,CHERUB HEART DECORATION SILVER ,General,-3.4552,Highly Elastic,0.9244,0.6933,-25.0,LOWER_PRICE,61.38,24.55,LOW,0.1042,True,14.02,A 1% price increase leads to a 3.46% decrease in demand. Highly price-sensitive.
71406C,BLACK ORANGE SQUEEZER,General,-3.4542,Highly Elastic,0.4205,0.3154,-25.0,LOWER_PRICE,61.36,24.54,LOW,0.0109,False,10.02,A 1% price increase leads to a 3.45% decrease in demand. Highly price-sensitive.
47481,50CM METAL STRING WITH  7 CLIPS,General,-3.4541,Highly Elastic,0.8524,0.6393,-25.0,LOWER_PRICE,61.35,24.54,LOW,0.0088,False,5.62,A 1% price increase leads to a 3.45% decrease in demand. Highly price-sensitive.
22931,BAKING MOULD HEART WHITE CHOCOLATE,General,-3.4518,Highly Elastic,2.5367,1.9025,-25.0,LOWER_PRICE,61.3,24.52,LOW,0.0137,False,9.27,A 1% price increase leads to a 3.45% decrease in demand. Highly price-sensitive.
22367,CHILDRENS APRON SPACEBOY DESIGN,General,-3.4515,Highly Elastic,1.9741,1.4806,-25.0,LOWER_PRICE,61.29,24.52,LOW,0.0136,True,13.58,A 1% price increase leads to a 3.45% decrease in demand. Highly price-sensitive.
21578,found,General,-3.451,Highly Elastic,2.2394,1.6795,-25.0,LOWER_PRICE,61.27,24.51,LOW,0.0096,False,9.83,A 1% price increase leads to a 3.45% decrease in demand. Highly price-sensitive.
23437,GIFT BAG LARGE 50'S CHRISTMAS,General,-3.4458,Highly Elastic,1.2484,0.9363,-25.0,LOWER_PRICE,61.15,24.46,LOW,0.0118,False,14.15,A 1% price increase leads to a 3.45% decrease in demand. Highly price-sensitive.
22047,EMPIRE GIFT WRAP,General,-3.4437,Highly Elastic,0.4167,0.3125,-25.0,LOWER_PRICE,61.09,24.44,LOW,0.0108,False,15.31,A 1% price increase leads to a 3.44% decrease in demand. Highly price-sensitive.
23227,FILIGREE HEART BUTTERFLY WHITE ,General,-3.4412,Highly Elastic,1.2389,0.9292,-25.0,LOWER_PRICE,61.03,24.41,LOW,0.012,False,12.96,A 1% price increase leads to a 3.44% decrease in demand. Highly price-sensitive.
23338,EGG FRYING PAN RED ,General,-3.439,Highly Elastic,2.0765,1.5574,-25.0,LOWER_PRICE,60.98,24.39,LOW,0.0093,False,9.11,A 1% price increase leads to a 3.44% decrease in demand. Highly price-sensitive.
22150,3 STRIPEY MICE FELTCRAFT,General,-3.4368,Highly Elastic,1.952,1.464,-25.0,LOWER_PRICE,60.92,24.37,LOW,0.0097,True,12.15,A 1% price increase leads to a 3.44% decrease in demand. Highly price-sensitive.
85230A,OPIUM SCENTED VOTIVE CANDLE,General,-3.4261,Highly Elastic,0.2711,0.2033,-25.0,LOWER_PRICE,60.65,24.26,LOW,0.0438,False,13.28,A 1% price increase leads to a 3.43% decrease in demand. Highly price-sensitive.
23171,REGENCY TEA PLATE GREEN ,General,-3.4213,Highly Elastic,1.6767,1.2575,-25.0,LOWER_PRICE,60.53,24.21,LOW,0.0246,True,13.13,A 1% price increase leads to a 3.42% decrease in demand. Highly price-sensitive.
21507,ELEPHANT BIRTHDAY CARD ,General,-3.4211,Highly Elastic,0.4252,0.3189,-25.0,LOWER_PRICE,60.53,24.21,LOW,0.0254,True,13.36,A 1% price increase leads to a 3.42% decrease in demand. Highly price-sensitive.
22725,ALARM CLOCK BAKELIKE CHOCOLATE,General,-3.4211,Highly Elastic,3.741,2.8058,-25.0,LOWER_PRICE,60.53,24.21,LOW,0.0089,True,11.59,A 1% price increase leads to a 3.42% decrease in demand. Highly price-sensitive.
82483,crushed,General,-3.421,Highly Elastic,6.636,4.977,-25.0,LOWER_PRICE,60.52,24.21,LOW,0.0243,True,11.96,A 1% price increase leads to a 3.42% decrease in demand. Highly price-sensitive.
22680,FRENCH BLUE METAL DOOR SIGN 5,General,-3.4111,Highly Elastic,1.2462,0.9346,-25.0,LOWER_PRICE,60.28,24.11,LOW,0.008,False,10.48,A 1% price increase leads to a 3.41% decrease in demand. Highly price-sensitive.
22433,WATERING CAN GREEN DINOSAUR,General,-3.4086,Highly Elastic,1.9297,1.4473,-25.0,LOWER_PRICE,60.21,24.08,LOW,0.0126,True,10.35,A 1% price increase leads to a 3.41% decrease in demand. Highly price-sensitive.
47594A,CAROUSEL DESIGN WASHBAG,General,-3.406,Highly Elastic,1.9497,1.4623,-25.0,LOWER_PRICE,60.15,24.06,LOW,0.0054,False,8.22,A 1% price increase leads to a 3.41% decrease in demand. Highly price-sensitive.
85152,Unknown,General,-3.3984,Highly Elastic,2.0958,1.5718,-25.0,LOWER_PRICE,59.96,23.98,LOW,0.0217,True,16.32,A 1% price increase leads to a 3.4% decrease in demand. Highly price-sensitive.
21981,PACK OF 12 WOODLAND TISSUES ,General,-3.3881,Highly Elastic,0.3291,0.2468,-25.0,LOWER_PRICE,59.7,23.88,LOW,0.0749,True,17.87,A 1% price increase leads to a 3.39% decrease in demand. Highly price-sensitive.
22279,POCKET BAG BLUE PAISLEY RED SPOT,General,-3.3671,Highly Elastic,1.2578,0.9434,-25.0,LOWER_PRICE,59.18,23.67,LOW,0.0086,False,9.44,A 1% price increase leads to a 3.37% decrease in demand. Highly price-sensitive.
84029E,Unknown,General,-3.3584,Highly Elastic,3.9721,2.9791,-25.0,LOWER_PRICE,58.96,23.58,LOW,0.014,True,13.51,A 1% price increase leads to a 3.36% decrease in demand. Highly price-sensitive.
22819,"BIRTHDAY CARD, RETRO SPOT",General,-3.3557,Highly Elastic,0.4197,0.3148,-25.0,LOWER_PRICE,58.89,23.56,LOW,0.0101,False,10.39,A 1% price increase leads to a 3.36% decrease in demand. Highly price-sensitive.
