customer_id,customer_name,state,city,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_value,segment
14080,Unknown,United Kingdom,,2011-07-11,4,45.6,5336,3,1,1,311,1.6666666666666667,About to Sleep
14081,Unknown,United Kingdom,,2011-10-02,145,897.27,5253,4,5,4,454,4.333333333333333,Loyal Customers
14082,Unknown,United Kingdom,,2010-10-12,28,176.4,5608,1,3,1,131,1.6666666666666667,About to Sleep
14083,Unknown,United Kingdom,,2011-11-03,143,795.77,5221,4,5,4,454,4.333333333333333,Loyal Customers
14085,Unknown,United Kingdom,,2011-09-03,126,1336.21,5282,3,5,5,355,4.333333333333333,Loyal Customers
14087,Unknown,United Kingdom,,2011-07-12,61,173.8,5335,3,4,1,341,2.6666666666666665,Promising
14088,Unknown,United Kingdom,,2011-03-08,145,12777.66,5461,1,5,5,155,3.6666666666666665,Potential Loyalists
14092,Unknown,United Kingdom,,2011-03-10,51,1013.25,5459,1,4,4,144,3.0,Recent Customers
14096,Unknown,United Kingdom,,2011-10-11,1580,19694.03,5244,4,5,5,455,4.666666666666667,Champions
14098,Unknown,United Kingdom,,2011-03-11,21,147.35,5458,1,2,1,121,1.3333333333333333,At Risk
14099,Unknown,United Kingdom,,2011-11-08,94,1206.43,5216,5,5,4,554,4.666666666666667,Champions
14102,Unknown,United Kingdom,,2011-04-12,22,403.0,5426,2,3,3,233,2.6666666666666665,Promising
14104,Unknown,United Kingdom,,2011-08-07,2,104.95,5309,3,1,1,311,1.6666666666666667,About to Sleep
14107,Unknown,United Kingdom,,2011-04-09,54,1288.15,5429,2,4,5,245,3.6666666666666665,Potential Loyalists
14108,Unknown,United Kingdom,,2011-09-11,18,306.58,5274,4,2,2,422,2.6666666666666665,Promising
14110,Unknown,United Kingdom,,2011-12-09,88,2853.15,5185,5,5,5,555,5.0,Champions
14111,Unknown,United Kingdom,,2011-12-04,4,142.5,5190,5,1,1,511,2.3333333333333335,Need Attention
14112,Unknown,United Kingdom,,2011-09-03,79,1365.42,5282,3,5,5,355,4.333333333333333,Loyal Customers
14113,Unknown,United Kingdom,,2011-06-12,11,471.9,5365,2,2,3,223,2.3333333333333335,Need Attention
14114,Unknown,United Kingdom,,2011-11-03,4,191.4,5221,4,1,1,411,2.0,Need Attention
14116,Unknown,United Kingdom,,2011-10-08,64,1169.82,5247,4,4,4,444,4.0,Loyal Customers
14121,Unknown,United Kingdom,,2011-11-10,127,2251.67,5214,5,5,5,555,5.0,Champions
14125,Unknown,United Kingdom,,2011-11-11,59,1091.28,5213,5,4,4,544,4.333333333333333,Loyal Customers
14126,Unknown,United Kingdom,,2011-02-12,1,62.5,5485,1,1,1,111,1.0,At Risk
14127,Unknown,United Kingdom,,2011-09-08,35,572.11,5277,3,3,3,333,3.0,Recent Customers
14128,Unknown,United Kingdom,,2011-10-10,24,331.96,5245,4,3,2,432,3.0,Recent Customers
14129,Unknown,United Kingdom,,2011-08-12,26,519.91,5304,3,3,3,333,3.0,Recent Customers
14132,Unknown,United Kingdom,,2011-12-07,122,2261.71,5187,5,5,5,555,5.0,Champions
14133,Unknown,United Kingdom,,2011-02-08,12,287.64,5489,1,2,2,122,1.6666666666666667,About to Sleep
14135,Unknown,United Kingdom,,2011-11-01,102,3307.25,5223,4,5,5,455,4.666666666666667,Champions
14138,Unknown,United Kingdom,,2011-08-12,46,965.88,5304,3,4,4,344,3.6666666666666665,Potential Loyalists
14140,Unknown,United Kingdom,,2011-08-11,66,935.05,5305,3,4,4,344,3.6666666666666665,Potential Loyalists
14141,Unknown,United Kingdom,,2011-11-10,17,425.82,5214,5,2,3,523,3.3333333333333335,Recent Customers
14142,Unknown,United Kingdom,,2010-01-12,22,311.81,5881,1,3,2,132,2.0,Need Attention
14145,Unknown,United Kingdom,,2011-06-07,8,2851.2,5370,2,1,5,215,2.6666666666666665,Promising
14146,Unknown,United Kingdom,,2011-01-12,73,1225.16,5516,1,4,4,144,3.0,Recent Customers
14149,Unknown,United Kingdom,,2011-03-05,28,446.62,5464,1,3,3,133,2.3333333333333335,Need Attention
14150,Unknown,United Kingdom,,2011-04-11,14,352.46,5427,2,2,3,223,2.3333333333333335,Need Attention
14156,Unknown,EIRE,,2011-12-10,547,37176.9,5184,5,5,5,555,5.0,Champions
14159,Unknown,United Kingdom,,2011-05-09,291,1202.46,5399,2,5,4,254,3.6666666666666665,Potential Loyalists
14161,Unknown,United Kingdom,,2011-08-05,101,1077.04,5311,3,5,4,354,4.0,Loyal Customers
14163,Unknown,United Kingdom,,2011-10-07,17,909.6,5248,4,2,4,424,3.3333333333333335,Recent Customers
14165,Unknown,United Kingdom,,2011-09-03,23,117.89,5282,3,3,1,331,2.3333333333333335,Need Attention
14167,Unknown,United Kingdom,,2011-12-01,16,127.1,5193,5,2,1,521,2.6666666666666665,Promising
14171,Unknown,United Kingdom,,2011-02-09,57,362.13,5488,1,4,3,143,2.6666666666666665,Promising
14173,Unknown,United Kingdom,,2011-04-05,11,114.04,5433,1,2,1,121,1.3333333333333333,At Risk
14174,Unknown,United Kingdom,,2011-06-11,26,134.46,5366,2,3,1,231,2.0,Need Attention
14175,Unknown,United Kingdom,,2011-11-10,90,2016.31,5214,5,5,5,555,5.0,Champions
14176,Unknown,United Kingdom,,2010-07-12,9,159.55,5700,1,1,1,111,1.0,At Risk
14177,Unknown,United Kingdom,,2011-05-09,19,191.33,5399,2,2,1,221,1.6666666666666667,About to Sleep
14178,Unknown,United Kingdom,,2011-11-11,214,1233.74,5213,5,5,4,554,4.666666666666667,Champions
14180,Unknown,United Kingdom,,2011-10-11,101,2091.27,5244,4,5,5,455,4.666666666666667,Champions
14184,Unknown,United Kingdom,,2011-04-10,24,452.89,5428,2,3,3,233,2.6666666666666665,Promising
14185,Unknown,United Kingdom,,2011-12-01,3,197.65,5193,5,1,2,512,2.6666666666666665,Promising
14188,Unknown,United Kingdom,,2011-09-11,44,1426.76,5274,4,4,5,445,4.333333333333333,Loyal Customers
14189,Unknown,United Kingdom,,2011-10-11,106,1974.68,5244,4,5,5,455,4.666666666666667,Champions
14191,Unknown,United Kingdom,,2011-10-08,93,1584.07,5247,4,5,5,455,4.666666666666667,Champions
14193,Unknown,United Kingdom,,2011-03-10,19,430.85,5459,1,2,3,123,2.0,Need Attention
14194,Unknown,United Kingdom,,2011-11-10,82,1531.4,5214,5,5,5,555,5.0,Champions
14195,Unknown,United Kingdom,,2011-01-04,5,828.4,5524,1,1,4,114,2.0,Need Attention
14199,Unknown,United Kingdom,,2011-05-05,2,185.4,5403,2,1,1,211,1.3333333333333333,At Risk
14201,Unknown,United Kingdom,,2011-10-10,16,355.12,5245,4,2,3,423,3.0,Recent Customers
14204,Unknown,United Kingdom,,2011-07-12,36,142.27,5335,3,3,1,331,2.3333333333333335,Need Attention
14208,Unknown,United Kingdom,,2011-06-09,10,151.74,5368,2,1,1,211,1.3333333333333333,At Risk
14209,Unknown,United Kingdom,,2011-11-01,47,1017.23,5223,4,4,4,444,4.0,Loyal Customers
14210,Unknown,United Kingdom,,2011-04-01,37,668.61,5437,1,3,4,134,2.6666666666666665,Promising
14211,Unknown,United Kingdom,,2011-04-09,13,220.04,5429,2,2,2,222,2.0,Need Attention
14212,Unknown,United Kingdom,,2011-11-09,9,1070.48,5215,5,1,4,514,3.3333333333333335,Recent Customers
14214,Unknown,United Kingdom,,2011-09-11,46,765.4,5274,4,4,4,444,4.0,Loyal Customers
14215,Unknown,United Kingdom,,2011-06-06,17,342.16,5371,2,2,2,222,2.0,Need Attention
14216,Unknown,United Kingdom,,2011-06-12,49,1046.36,5365,2,4,4,244,3.3333333333333335,Recent Customers
14217,Unknown,United Kingdom,,2011-11-01,55,973.69,5223,4,4,4,444,4.0,Loyal Customers
14219,Unknown,United Kingdom,,2011-05-12,7,89.94,5396,2,1,1,211,1.3333333333333333,At Risk
14220,Unknown,United Kingdom,,2011-06-04,10,319.42,5373,2,1,2,212,1.6666666666666667,About to Sleep
14221,Unknown,United Kingdom,,2011-04-01,57,1072.8,5437,1,4,4,144,3.0,Recent Customers
14223,Unknown,United Kingdom,,2011-08-09,42,686.23,5307,3,4,4,344,3.6666666666666665,Potential Loyalists
14224,Unknown,United Kingdom,,2011-08-05,39,245.82,5311,3,4,2,342,3.0,Recent Customers
14226,Unknown,United Kingdom,,2011-11-11,13,337.02,5213,5,2,2,522,3.0,Recent Customers
14227,Unknown,United Kingdom,,2011-08-04,13,304.33,5312,3,2,2,322,2.3333333333333335,Need Attention
14229,Unknown,United Kingdom,,2011-10-01,20,456.97,5254,4,2,3,423,3.0,Recent Customers
14231,Unknown,United Kingdom,,2011-09-06,12,307.76,5279,3,2,2,322,2.3333333333333335,Need Attention
14232,Unknown,United Kingdom,,2011-06-06,14,310.79,5371,2,2,2,222,2.0,Need Attention
14233,Unknown,United Kingdom,,2011-12-05,14,858.25,5189,5,2,4,524,3.6666666666666665,Potential Loyalists
14234,Unknown,United Kingdom,,2011-09-11,15,209.48,5274,4,2,2,422,2.6666666666666665,Promising
14235,Unknown,United Kingdom,,2011-05-07,24,1422.31,5401,2,3,5,235,3.3333333333333335,Recent Customers
14236,Unknown,United Kingdom,,2010-02-12,3,189.3,5850,1,1,1,111,1.0,At Risk
14237,Unknown,United Kingdom,,2010-01-12,9,161.0,5881,1,1,1,111,1.0,At Risk
14239,Unknown,United Kingdom,,2011-07-04,52,1161.3,5343,2,4,4,244,3.3333333333333335,Recent Customers
14240,Unknown,United Kingdom,,2011-09-11,32,663.49,5274,4,3,4,434,3.6666666666666665,Potential Loyalists
14241,Unknown,United Kingdom,,2011-09-06,10,213.7,5279,3,1,2,312,2.0,Need Attention
14243,Unknown,United Kingdom,,2011-08-04,60,1184.56,5312,3,4,4,344,3.6666666666666665,Potential Loyalists
14245,Unknown,United Kingdom,,2011-04-05,41,688.35,5433,1,4,4,144,3.0,Recent Customers
14246,Unknown,United Kingdom,,2011-08-04,24,449.64,5312,3,3,3,333,3.0,Recent Customers
14247,Unknown,United Kingdom,,2011-06-03,19,131.82,5374,2,2,1,221,1.6666666666666667,About to Sleep
14250,Unknown,United Kingdom,,2011-11-09,111,1904.05,5215,5,5,5,555,5.0,Champions
14251,Unknown,United Kingdom,,2011-08-12,10,482.28,5304,3,1,3,313,2.3333333333333335,Need Attention
14256,Unknown,United Kingdom,,2010-10-12,32,523.86,5608,1,3,3,133,2.3333333333333335,Need Attention
14257,Unknown,United Kingdom,,2011-08-08,67,2479.58,5308,3,4,5,345,4.0,Loyal Customers
14258,Unknown,United Kingdom,,2011-11-09,73,7609.18,5215,5,4,5,545,4.666666666666667,Champions
14262,Unknown,United Kingdom,,2011-10-11,62,1124.36,5244,4,4,4,444,4.0,Loyal Customers
14264,Unknown,United Kingdom,,2011-08-07,17,333.97,5309,3,2,2,322,2.3333333333333335,Need Attention
14270,Unknown,United Kingdom,,2011-12-01,29,492.65,5193,5,3,3,533,3.6666666666666665,Potential Loyalists
14273,Unknown,United Kingdom,,2011-11-04,12,218.7,5220,4,2,2,422,2.6666666666666665,Promising
14276,Unknown,United Kingdom,,2011-12-06,45,778.54,5188,5,4,4,544,4.333333333333333,Loyal Customers
14277,Unknown,France,,2011-11-05,71,1609.73,5219,4,4,5,445,4.333333333333333,Loyal Customers
14282,Unknown,United Kingdom,,2011-08-11,42,1178.4,5305,3,4,4,344,3.6666666666666665,Potential Loyalists
14284,Unknown,United Kingdom,,2011-09-11,19,343.15,5274,4,2,2,422,2.6666666666666665,Promising
14285,Unknown,United Kingdom,,2011-02-11,5,300.6,5486,1,1,2,112,1.3333333333333333,At Risk
14286,Unknown,United Kingdom,,2011-11-04,141,2050.08,5220,4,5,5,455,4.666666666666667,Champions
14287,Unknown,United Kingdom,,2011-01-12,5,93.35,5516,1,1,1,111,1.0,At Risk
14288,Unknown,United Kingdom,,2011-10-05,16,426.6,5250,4,2,3,423,3.0,Recent Customers
14289,Unknown,United Kingdom,,2011-12-04,14,225.78,5190,5,2,2,522,3.0,Recent Customers
14290,Unknown,United Kingdom,,2011-03-10,33,728.5,5459,1,3,4,134,2.6666666666666665,Promising
14291,Unknown,United Kingdom,,2011-11-08,149,2478.31,5216,5,5,5,555,5.0,Champions
14292,Unknown,United Kingdom,,2011-12-09,44,1430.06,5185,5,4,5,545,4.666666666666667,Champions
14293,Unknown,United Kingdom,,2011-07-02,43,815.17,5345,2,4,4,244,3.3333333333333335,Recent Customers
14297,Unknown,United Kingdom,,2011-10-10,35,710.1,5245,4,3,4,434,3.6666666666666665,Potential Loyalists
14298,Unknown,United Kingdom,,2011-09-11,463,16006.81,5274,4,5,5,455,4.666666666666667,Champions
14299,Unknown,United Kingdom,,2011-12-10,40,1647.72,5184,5,4,5,545,4.666666666666667,Champions
14304,Unknown,United Kingdom,,2011-01-05,17,383.45,5523,1,2,3,123,2.0,Need Attention
14307,Unknown,United Kingdom,,2011-12-09,112,1895.36,5185,5,5,5,555,5.0,Champions
14309,Unknown,United Kingdom,,2011-11-11,74,1446.41,5213,5,4,5,545,4.666666666666667,Champions
14311,Unknown,United Kingdom,,2011-11-04,20,310.26,5220,4,2,2,422,2.6666666666666665,Promising
14312,Unknown,United Kingdom,,2011-11-03,58,1047.19,5221,4,4,4,444,4.0,Loyal Customers
14315,Unknown,United Kingdom,,2011-08-07,22,652.35,5309,3,3,4,334,3.3333333333333335,Recent Customers
14317,Unknown,United Kingdom,,2011-06-10,24,508.58,5367,2,3,3,233,2.6666666666666665,Promising
14320,Unknown,United Kingdom,,2011-11-01,23,352.51,5223,4,3,3,433,3.3333333333333335,Recent Customers
14321,Unknown,United Kingdom,,2011-10-01,29,326.82,5254,4,3,2,432,3.0,Recent Customers
14326,Unknown,United Kingdom,,2011-11-04,8,183.85,5220,4,1,1,411,2.0,Need Attention
14329,Unknown,United Kingdom,,2011-11-03,38,578.02,5221,4,3,3,433,3.3333333333333335,Recent Customers
14331,Unknown,United Kingdom,,2011-07-08,4,79.0,5339,3,1,1,311,1.6666666666666667,About to Sleep
14332,Unknown,United Kingdom,,2011-04-10,12,428.4,5428,2,2,3,223,2.3333333333333335,Need Attention
14333,Unknown,United Kingdom,,2011-03-10,15,415.2,5459,1,2,3,123,2.0,Need Attention
14334,Unknown,United Kingdom,,2011-10-03,68,1017.01,5252,4,4,4,444,4.0,Loyal Customers
14335,Unknown,Germany,,2011-04-09,40,347.5,5429,2,4,2,242,2.6666666666666665,Promising
14336,Unknown,United Kingdom,,2011-08-03,43,764.45,5313,3,4,4,344,3.6666666666666665,Potential Loyalists
14338,Unknown,United Kingdom,,2011-01-07,1,8.25,5521,1,1,1,111,1.0,At Risk
14339,Unknown,United Kingdom,,2011-11-04,14,309.52,5220,4,2,2,422,2.6666666666666665,Promising
14340,Unknown,United Kingdom,,2011-05-05,6,134.7,5403,2,1,1,211,1.3333333333333333,At Risk
14341,Unknown,United Kingdom,,2011-08-05,39,672.31,5311,3,4,4,344,3.6666666666666665,Potential Loyalists
14342,Unknown,United Kingdom,,2011-08-11,5,91.04,5305,3,1,1,311,1.6666666666666667,About to Sleep
14344,Unknown,United Kingdom,,2011-09-03,57,598.23,5282,3,4,3,343,3.3333333333333335,Recent Customers
14345,Unknown,United Kingdom,,2011-01-11,6,108.98,5517,1,1,1,111,1.0,At Risk
14346,Unknown,United Kingdom,,2011-11-08,43,759.14,5216,5,4,4,544,4.333333333333333,Loyal Customers
14350,Unknown,United Kingdom,,2011-10-03,18,282.93,5252,4,2,2,422,2.6666666666666665,Promising
14352,Unknown,United Kingdom,,2011-11-03,18,464.94,5221,4,2,3,423,3.0,Recent Customers
14353,Unknown,United Kingdom,,2011-08-05,6,90.6,5311,3,1,1,311,1.6666666666666667,About to Sleep
14354,Unknown,United Kingdom,,2011-09-11,9,163.62,5274,4,1,1,411,2.0,Need Attention
14355,Unknown,United Kingdom,,2010-09-12,11,174.4,5638,1,2,1,121,1.3333333333333333,At Risk
14360,Unknown,United Kingdom,,2011-08-11,117,2118.03,5305,3,5,5,355,4.333333333333333,Loyal Customers
14364,Unknown,United Kingdom,,2011-12-05,21,1763.8,5189,5,2,5,525,4.0,Loyal Customers
14367,Unknown,United Kingdom,,2011-11-07,275,4723.95,5217,5,5,5,555,5.0,Champions
14375,Unknown,United Kingdom,,2011-07-06,57,205.53,5341,3,4,2,342,3.0,Recent Customers
14377,Unknown,United Kingdom,,2011-01-06,7,302.45,5522,1,1,2,112,1.3333333333333333,At Risk
14383,Unknown,United Kingdom,,2011-06-10,44,1005.6,5367,2,4,4,244,3.3333333333333335,Recent Customers
14387,Unknown,United Kingdom,,2011-07-11,56,789.46,5336,3,4,4,344,3.6666666666666665,Potential Loyalists
14388,Unknown,United Kingdom,,2011-10-08,137,2281.92,5247,4,5,5,455,4.666666666666667,Champions
14389,Unknown,United Kingdom,,2011-05-10,45,1043.46,5398,2,4,4,244,3.3333333333333335,Recent Customers
14390,Unknown,United Kingdom,,2011-12-05,66,1091.31,5189,5,4,4,544,4.333333333333333,Loyal Customers
14393,Unknown,United Kingdom,,2011-05-05,5,67.95,5403,2,1,1,211,1.3333333333333333,At Risk
14395,Unknown,United Kingdom,,2011-10-10,197,2068.37,5245,4,5,5,455,4.666666666666667,Champions
14396,Unknown,United Kingdom,,2011-05-10,73,487.99,5398,2,4,3,243,3.0,Recent Customers
14397,Unknown,United Kingdom,,2011-12-06,47,1405.1,5188,5,4,5,545,4.666666666666667,Champions
14401,Unknown,United Kingdom,,2011-10-06,85,1718.14,5249,4,5,5,455,4.666666666666667,Champions
14403,Unknown,United Kingdom,,2011-06-05,18,1180.01,5372,2,2,4,224,2.6666666666666665,Promising
14404,Unknown,United Kingdom,,2011-06-11,38,256.03,5366,2,3,2,232,2.3333333333333335,Need Attention
14406,Unknown,United Kingdom,,2011-12-08,8,156.75,5186,5,1,1,511,2.3333333333333335,Need Attention
14407,Unknown,United Kingdom,,2011-08-03,19,357.18,5313,3,2,3,323,2.6666666666666665,Promising
14408,Unknown,United Kingdom,,2011-06-09,69,1387.14,5368,2,4,5,245,3.6666666666666665,Potential Loyalists
14409,Unknown,United Kingdom,,2011-09-08,9,342.0,5277,3,1,2,312,2.0,Need Attention
14410,Unknown,United Kingdom,,2011-08-09,57,352.21,5307,3,4,3,343,3.3333333333333335,Recent Customers
14411,Unknown,United Kingdom,,2011-02-02,14,1063.0,5495,1,2,4,124,2.3333333333333335,Need Attention
14413,Unknown,United Kingdom,,2010-12-12,22,121.05,5547,1,3,1,131,1.6666666666666667,About to Sleep
14414,Unknown,United Kingdom,,2011-09-09,24,359.9,5276,4,3,3,433,3.3333333333333335,Recent Customers
14415,Unknown,United Kingdom,,2011-10-06,314,3240.99,5249,4,5,5,455,4.666666666666667,Champions
14418,Unknown,United Kingdom,,2011-06-12,61,897.35,5365,2,4,4,244,3.3333333333333335,Recent Customers
14419,Unknown,United Kingdom,,2011-10-10,113,599.74,5245,4,5,3,453,4.0,Loyal Customers
14420,Unknown,United Kingdom,,2011-01-09,29,387.52,5519,1,3,3,133,2.3333333333333335,Need Attention
14421,Unknown,United Kingdom,,2011-12-05,15,455.18,5189,5,2,3,523,3.3333333333333335,Recent Customers
14422,Unknown,United Kingdom,,2011-09-12,15,382.01,5273,4,2,3,423,3.0,Recent Customers
14423,Unknown,United Kingdom,,2011-05-05,3,265.2,5403,2,1,2,212,1.6666666666666667,About to Sleep
14426,Unknown,United Kingdom,,2011-08-03,79,1719.33,5313,3,5,5,355,4.333333333333333,Loyal Customers
14427,Unknown,United Kingdom,,2011-07-10,16,321.74,5337,3,2,2,322,2.3333333333333335,Need Attention
14428,Unknown,United Kingdom,,2011-03-11,90,673.09,5458,1,5,4,154,3.3333333333333335,Recent Customers
14431,Unknown,United Kingdom,,2011-10-02,17,470.36,5253,4,2,3,423,3.0,Recent Customers
14432,Unknown,United Kingdom,,2011-11-09,116,661.7,5215,5,5,4,554,4.666666666666667,Champions
14434,Unknown,United Kingdom,,2011-10-10,5,552.0,5245,4,1,3,413,2.6666666666666665,Promising
14436,Unknown,United Kingdom,,2011-02-09,9,89.06,5488,1,1,1,111,1.0,At Risk
14437,Unknown,United Kingdom,,2010-09-12,5,63.0,5638,1,1,1,111,1.0,At Risk
14438,Unknown,United Kingdom,,2011-06-02,9,131.9,5375,2,1,1,211,1.3333333333333333,At Risk
14440,Unknown,United Kingdom,,2011-01-12,22,1273.95,5516,1,3,4,134,2.6666666666666665,Promising
14441,Unknown,United Kingdom,,2011-09-12,19,646.26,5273,4,2,4,424,3.3333333333333335,Recent Customers
14443,Unknown,United Kingdom,,2011-02-02,39,608.4,5495,1,4,3,143,2.6666666666666665,Promising
14446,Unknown,United Kingdom,,2011-11-11,177,606.18,5213,5,5,3,553,4.333333333333333,Loyal Customers
14447,Unknown,United Kingdom,,2011-04-03,15,265.0,5435,1,2,2,122,1.6666666666666667,About to Sleep
14448,Unknown,United Kingdom,,2010-10-12,18,102.35,5608,1,2,1,121,1.3333333333333333,At Risk
14449,Unknown,United Kingdom,,2011-07-04,191,655.2,5343,2,5,4,254,3.6666666666666665,Potential Loyalists
14450,Unknown,United Kingdom,,2011-12-06,29,322.22,5188,5,3,2,532,3.3333333333333335,Recent Customers
14451,Unknown,United Kingdom,,2011-10-10,47,267.79,5245,4,4,2,442,3.3333333333333335,Recent Customers
14452,Unknown,United Kingdom,,2011-07-09,29,125.29,5338,3,3,1,331,2.3333333333333335,Need Attention
14453,Unknown,United Kingdom,,2011-02-06,22,119.93,5491,1,3,1,131,1.6666666666666667,About to Sleep
14456,Unknown,United Kingdom,,2011-11-09,384,1351.99,5215,5,5,5,555,5.0,Champions
14457,Unknown,United Kingdom,,2011-02-02,4,113.64,5495,1,1,1,111,1.0,At Risk
14459,Unknown,United Kingdom,,2011-07-07,37,1837.92,5340,3,3,5,335,3.6666666666666665,Potential Loyalists
14460,Unknown,United Kingdom,,2011-02-02,1,30.0,5495,1,1,1,111,1.0,At Risk
14462,Unknown,United Kingdom,,2011-11-08,134,1411.07,5216,5,5,5,555,5.0,Champions
14463,Unknown,United Kingdom,,2011-02-09,2,220.2,5488,1,1,2,112,1.3333333333333333,At Risk
14465,Unknown,United Kingdom,,2011-10-02,112,970.84,5253,4,5,4,454,4.333333333333333,Loyal Customers
14466,Unknown,United Kingdom,,2011-10-11,49,1832.45,5244,4,4,5,445,4.333333333333333,Loyal Customers
14472,Unknown,United Kingdom,,2011-10-07,65,596.99,5248,4,4,3,443,3.6666666666666665,Potential Loyalists
14473,Unknown,United Kingdom,,2011-02-03,1,85.0,5494,1,1,1,111,1.0,At Risk
14475,Unknown,United Kingdom,,2011-08-02,28,622.17,5314,3,3,3,333,3.0,Recent Customers
14477,Unknown,United Kingdom,,2011-08-06,2,358.0,5310,3,1,3,313,2.3333333333333335,Need Attention
14479,Unknown,United Kingdom,,2010-09-12,10,174.4,5638,1,1,1,111,1.0,At Risk
14482,Unknown,United Kingdom,,2011-09-11,69,780.68,5274,4,4,4,444,4.0,Loyal Customers
14483,Unknown,United Kingdom,,2011-03-03,9,137.1,5466,1,1,1,111,1.0,At Risk
14485,Unknown,United Kingdom,,2011-01-11,44,158.22,5517,1,4,1,141,2.0,Need Attention
14487,Unknown,United Kingdom,,2011-11-09,51,521.11,5215,5,4,3,543,4.0,Loyal Customers
14488,Unknown,United Kingdom,,2011-03-10,46,1064.28,5459,1,4,4,144,3.0,Recent Customers
14491,Unknown,United Kingdom,,2010-02-12,4,127.2,5850,1,1,1,111,1.0,At Risk
14493,Unknown,United Kingdom,,2011-09-11,79,1602.54,5274,4,5,5,455,4.666666666666667,Champions
14495,Unknown,United Kingdom,,2011-10-08,2,40.6,5247,4,1,1,411,2.0,Need Attention
14496,Unknown,United Kingdom,,2011-01-02,19,538.81,5526,1,2,3,123,2.0,Need Attention
14497,Unknown,United Kingdom,,2011-03-02,29,475.37,5467,1,3,3,133,2.3333333333333335,Need Attention
